언론사,제목,내용,작성일시
매일경제,"“LG이노텍, 내년 아이폰 출시 전까지 숨고르기 돌입”…목표가↓","
      사진 확대    LG이노텍 로고. [사진 출처 = LG이노텍]  대신증권은 26일 LG이노텍에 대해 올해 4분기 실적이 시장기대치를 하회할 것으로 예상된다며 목표주가를 기존 27만원에서 25만원으로 하향 조정했다. 다만 2025년 아이폰SE4, 아이폰17 출시에 따른 LG이노텍의 시장점유율 증가가 전망된다며 투자의견은 ‘매수’를 유지했다.대신증권은 LG이노텍이 올 4분기 영업이익이 전년동기대비 41% 감소한 2855억원을 기록할 것으로 추정했다. 이는 컨센서스(3365억원)에 못 미치는 수치다.LG이노텍은 반도체 기판 중심으로 매출이 둔화돼 수익성이 하락할 것으로 대신증권은 분석했다. 스마트폰 수요 약화 및 메모리 업체의 재고조정 영향으로 고사양인 플립칩 칩스케일패키지(FC-CSP)와 시스템인패키지(SIP) 매출이 종전 추정대비 낮아질 것이란 설명이다. 전장부품도 자동차와 디스플레이 시장에서의 수요 약화로 매출 정체가 지속될 것으로 관측했다.다만 대신증권은 LG이노텍의 올 4분기 실적 하향이 주가에 선반영된 점을 감안하면 점진적인 비중확대가 필요하다고 제언했다.대신증권은 출시가 예정된 아이폰SE4, 아이폰17를 통해 LG이노텍이 2025년에는 시장점유율 및 판매율 증가를 이룰 것으로 전망했다. LG이노텍은 아이폰SE4의 후면(48MP)·전면(12MP) 카메라를 공급할 예정이다.박강호 대신증권 연구원은 “LG이노텍은 2025년 상반기까지 아이폰16 생산 감소로 이익모멘텀이 둔화된 구간에 진입했다”면서 “다만 비수기에 아이폰SE4가 출시되는데다 최근 환율상승세를 고려할 시 이는 향후 LG이노텍의 추가적인 이익 상향 추세로 전환되는 계기가 될 것”이라고 말했다.
",2024-12-26 08:30:34
매일경제,"“씨앤씨인터내셔널, 해외 고객사 다변화에 초점…내년 성과 나타날 전망”","
      사진 확대    씨앤씨인터내셔널 CI. [사진 = 씨앤씨인터내셔널]  NH투자증권은 26일 씨앤씨인터내셔널에 대해 미국·중동·유럽 고객사의 매출은 탄탄해 매출이 증가할 것으로 봤다. 투자의견과 목표주가는 따로 제시하지 않았다.씨앤씨인터내셔널의 내년 연결기준 영업이익은 전년 동기 대비 29% 상승한 480억원이다. 같은 기간 매출액은 19% 증가한 3540억원이다. 내년 생산능력(CAPA)은 총 4억개로 매출 확대 여력은 충분하다고 봤다. 그간 국내외 브랜드와의 협업, 신규 프로젝트 성과가 실제 내년 1분기 출하량과 매출 증가로 반영되면 주가는 빠르게 회복할 것으로 봤다.NH투자증권은 중장기적으로 해외 고객사 다변화 전략에 초점을 맞출 것으로 전망했다. 올해 실적은 상고하저의 흐름을 기록했는데, 이는 업황 둔화 영향보다는 대형사 대비 고객사 수가 적어 매출 비중이 높은 고객사의 의존도가 높아서라고 봤다.즉 상위 고객사 수주 물량과 신제품 입찰 건수, 경쟁 강도 등에 따라 전사 매출과 이익 변동이 상대적으로 클 수밖에 없다는 것이다.이에 제조자설계생산(ODM) 비즈니스 모델이 아직 충분히 침투하지 못한 미국, 중동 등의 인디·셀럽 브랜드 위주로 프로젝트를 다수하고 있는 만큼 내년부터 소기의 성과가 나타날 것으로 봤다.정지윤 NH투자증권 연구원은 “국내 상위 수주 감소는 아쉽지만 미국 등 고객사 매출은 탄탄하다”며 “내년 CAPA 기확보, 해외 프로젝트들에 기인한 월별 출하량으로 매출 증가는 주가 상승 원동력이 될 것“이라고 밝혔다.
",2024-12-26 08:29:34
매일경제,"“동학개미들은 죽 쑤는데”…외국인 올 코스피 수익률 11%, 뭘 샀길래","
      사진 확대      올해 순매수 톱10 종목 분석외국인 전력기기·바이오 투자1.35조 매수한 HD현대일렉가장 높은 51% 수익률 올려개인 순매수 종목은 -17%삼성전자·LG화학서 큰 손실  올 한 해 코스피가 10% 가까이 떨어졌지만 외국인투자자가 매집한 종목들은 선방한 성적을 낸 것으로 나타났다. 반면 개인투자자가 주로 담은 종목들은 국내 증시 부진을 피하지 못하고 대부분 손실을 안겨줬다.25일 한국거래소에 따르면 올해 외국인투자자가 가장 많이 순매수한 10개 종목의 평균 매수가(총 매수 대금을 총 매수 주식 수로 나눈 금액)와 전날 종가를 비교한 평균 수익률은 11.04%다. 2600 선에서 2024년을 시작한 코스피가 8.09% 하락하는 상황에서도 대체로 양호한 수익을 거둔 셈이다.가장 큰 수익을 낸 종목은 올해 증시에서 주목받은 전력기기 업종의 대장주인 HD현대일렉트릭이었다. 외국인투자자가 1조3544억원어치를 순매수한 HD현대일렉트릭은 평균 매수 단가가 25만7963원으로 나타났다. 최근 HD현대일렉트릭 주가가 40만원을 향해 가면서 올 들어 이 종목을 매수하고 보유하고 있는 외국인투자자들은 평균 50.99%의 수익을 거뒀다.외국인투자자들은 바이오 대형 종목에서도 좋은 성적을 기록했다. 외국인이 1조원가량 순매수한 삼성바이오로직스와 알테오젠의 수익률은 각각 5.8%, 36.7%로 파악됐다.삼성바이오로직스는 금리 인하와 미국의 생물보안법을 향한 기대감으로 ‘황제주 복귀’를 달성한 뒤 주가가 내렸지만 외국인투자자의 평단가는 88만원으로 여전히 수익을 내고 있다.알테오젠 역시 특허 분쟁을 향한 우려로 지난달 주가가 급락했지만 외국인투자자는 평균적으로 20만원 선에 매수해 높은 수익률을 유지하고 있다. 게임과 방산 업종에서 대장주로 꼽히는 크래프톤(10.72%)과 한화에어로스페이스(30.7%)에서도 외국인투자자들은 좋은 성적표를 받아 들었다.외국인투자자는 반면 가장 많이 사들인 현대차에서는 마이너스 수익률을 기록했다. 외국인투자자들은 올해 현대차를 2조7000억원 넘게 순매수했지만 9.89%의 손실을 냈다. 현대차가 올해 사상 최고가까지 치솟은 뒤 지난 7월부터 우하향 곡선을 그리자 높은 평균 매수가(24만282원)로 매수한 외국인투자자의 손실이 컸다.삼성전자 대신 SK하이닉스를 선택한 외국인투자자들은 개인투자자보다 더 큰 손실을 보기도 했다. 외국인투자자의 SK하이닉스 평단가는 17만9630원이었으나 개인투자자는 평균적으로 그보다 소폭 낮은 17만8365원에 사면서 0.6%포인트가량 손실을 덜 봤다.반면 개인투자자는 순매수 상위 10개 종목에서 평균 17.32% 손실을 본 것으로 추산됐다. 특히 순매수 1~5위 종목에서 모두 손실이 났다. 개인투자자들의 가장 큰 사랑을 받은 삼성전자에서는 22.02%의 손실률을, 삼성SDI(-30.9%)와 LG화학(30.51%)에서는 30%가 넘는 손실률을 기록했다.최근 하락장에서 상대적으로 강세를 나타낸 종목에서는 수익을 거두기도 했다. 조선업이 슈퍼사이클에 진입하고 환율 효과까지 누리면서 계염령 선포 사태 이후 오히려 주가가 오른 한화오션을 산 개인투자자들은 10% 수익을 냈다.개인투자자가 선호하는 삼성전자와 2차전지 관련주의 전망이 어두워지고 있어 수익률 회복은 요원할 수 있다. 이달만 해도 증권사 9곳이 개인투자자 순매수 1위 종목인 삼성전자의 목표주가를 하향했다.개인투자자의 순매수 3위에 오른 LG화학은 지난 18일 NH투자증권이 목표가를 낮춰 잡았고, 개미들이 두 번째로 많이 사들인 삼성SDI 역시 최근 목표가를 18% 낮추는 보고서가 나왔다. 안회수 DB금융투자 연구원은 “올해 4분기 실적이 컨센서스보다 55% 낮을 것으로 보인다”며 “내년도 추정치도 하향 조정되기에 목표가를 내렸다”고 설명했다.
",2024-12-26 06:42:22
매일경제,2025년 자산시장 전략은 본연의 맛 싱글몰트 [매일 돈이 보이는 습관 M+],"
펀드매니저들은 매년 이맘때면 한 해의 운용 성과를 되돌아보고 내년을 전망하는데 시간을 많이 할애합니다. 각 증권사의 애널리스트들이 정성껏 작성한 자료들을 찾아보고 합리적이라고 생각되는 의견들을 모아 내년 계획을 수립합니다.하지만 사실 투자와 운용이라는 영역이 전망에 전적으로 의지하는 것이 아니라 오히려 시장을 보면서 대응을 하는 비중이 더 크기 때문에 전망의 정확도보다는 ‘기준’이라는 의미가 더 강하다고 볼 수 있습니다. 2025년의 대응은 2024년보다는 다소 간결할 것으로 판단됩니다. 자산배분의 정석을 지키고 원칙을 준수한다면 생각보다 좋은 결과를 얻을 수 있을것 같습니다.2025년의 전망 키워드 ‘SINGLEMALT’(싱글몰트)는 그런 차원에서 적합한 단어라고 생각됩니다. 단일 증류소에서 생산한 위스키 ‘본연의 맛’의 의미가 일정한 ‘자산배분 원칙’을 지키는 의미와 상통할 수 있다고 봅니다. 통화정책의 변경, 대선 및 국지적 이벤트 등 각종 변수가 존재할 것으로 판단했던 2024년은 대응의 ‘GUIDELINE’이 필요한 어려운 한 해였죠. 참고로 2024년의 키워드는 ‘GUIDELINE’이었습니다.
",2024-12-26 06:00:00
한국경제,신세계·알리바바 합작 법인 설립에…CJ대한통운↑·이마트↓,"




사진=게티이미지뱅크 

CJ대한통운이 급등하고 있다. 지마켓과 알리익스프레스코리아의 합작법인 출범 소식이 전해지면서다. 증권가에선 CJ대한통운은 두 회사의 물류를 담당하고 있어 수혜를 볼 것으로 예상했다. 다만 이마트는 시너지를 구체화해야 한다는 지적에 급락하고 있다.27일 오전 9시37분 현재 CJ대한통운은 전일 대비 9400원(11.58%) 뛴 9만600원에 거래되고 있다. 주가는 장중 9만1000원까지 뛰기도 했다. 물동량 증가 기대감에 CJ대한통운의 주가가 오른 것으로 풀이된다. CJ대한통운은 두 회사에 물류 서비스를 제공하고 있다. 앞서 CJ대한통운은 신세계 그룹과 전략적 파트너십을 맺고 지마켓, SSG닷컴의 택배를 전담 처리하고 있다. 또 알리익스프레스의 직구 물량 80%를 CJ대한통운이 처리 중이다.이에 대해 정연승 NH투자증권 연구원은 ""즉각적인 물동량 증가 효과는 제한적이지만 향후 시너지 창출 여부에 따라 물동량 증가 기회가 있다""며 ""합작법인의 국내 이커머스 시장 점유율 상승, 역직구가 확대될 경우 CJ대한통운은 중장기 수혜를 누릴 수 있다""고 설명했다.CJ대한통운과 달리 이마트 주가는 8.34% 하락 중이다. 시너지에 대한 의구심이 제기되면서다. 김명주 한국투자증권 연구원은 ""온라인 시장 내 알리익스프레스(총거래액 2조3000억원)의 점유율은 지난해 기준 1% 내외""라며 ""지마켓은 7.7%로 두 플랫폼의 합산 점유율은 8~9%대로 추정된다""고 분석했다.이어 ""알리익스프레스의 고성장과 지마켓의 외형 축소를 고려할 때 내년에도 합산 점유율은 유사할 것""이라며 ""현재 오픈마켓 형태인 지마켓과 알리익스프레스의 명확한 시너지 전략을 떠올리기가 어렵다""고 설명했다.다만 긍정적인 전망도 있다. 주영훈 NH투자증권 연구원은 ""이마트의 기업가치가 주가순자산비율(PBR) 0.2배를 밑돌게 된 원인 중 하나는 온라인 사업에 대한 대규모 투자 및 이에 따른 수익성 악화""라며 ""합작법인을 통해 온라인 영업환경 개선 및 투자금 회수 가시성이 높아진 만큼 단기 주가는 긍정적 흐름을 보일 전망""이라고 했다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.27 09:41
한국경제,"""아직도 美 SPY ETF에 투자?""…올해 자금유입 1위는 VOO [맹진규의 글로벌 머니플로우]","





※ ‘맹진규의 글로벌 머니플로우'는 맹진규 한국경제신문 기자가 매주 금요일 한경닷컴 사이트에 게재하는 ‘회원 전용’ 재테크 전문 콘텐츠입니다. 한경닷컴 회원으로 가입하시면 더 많은 콘텐츠를 읽어보실 수 있습니다





                미국 S&P500지수에 투자하는 상장지수펀드(ETF)인 ‘SPDR S&P500’(SPY)가 현지에서 점점 투자자들에게 외면받고 있다. 세계 최초의 ETF로 등장해 순자산 규모 세계 1위까지 성장했으나 ‘뱅가드 S&P500’(VOO)이 저렴한 수수료로 빠르게 성장하고 있기 때문이다.27일 ETF닷컴에 따르면 올해 들어 SPY에 유입된 금액은 154억6443만달러(약 22조6863억원)였다. 지난해 순유입된 금액(480억5601만달러)과 비교해 3분의 1 수준으로 줄었다. 반면 VOO는 올해 1068억4150만달러가 유입되며 모든 ETF 중 올해 순유입 금액 1위에 올랐다. 전년(417억6370만달러)과 비교해서도 급증한 금액이다.SPY의 순유입액이 급감한 것은 경쟁 ETF인 VOO가 총보수가 저렴해 투자자들을 끌어모으고 있기 때문이다. SPY의 총보수는 연 0.09%지만 VOO는 3분의 1인 연 0.03%에 그친다. 아이셰어스 코어 S&P500(IVV)'도 VOO와 같은 0.03%로 SPY에 몰렸던 자금을 빼앗아오고 있다. 시장 대표지수에 투자하는 ETF는 주로 장기 투자 상품으로 분류된다. 수수료가 0.06%포인트 차이에 불과하더라도 장기 투자시 최종 수익률에 미치는 영향이 적지 않다.이에 SPY 운용사인 스테이트스트리트는 수수료가 더 저렴한 S&P500지수를 추종 상품까지 내놓기도 했다. '스파이더 포트폴리오 S&P5OO(SPLG)' ETF의 수수료는 0.02%다.한 자산운용사 관계자는 ""순자산이 큰 상품이 더 거래량이 많아 괴리율 없이 사고 팔기가 수월하지만 SPY와 VOO 같은 대형 ETF에선 순자산 차이가 유의미하지 않다""며 ""다른 조건이 동일하기 떄문에 VOO가 SPY의 순자산을 추월하는 것은 시간 문제""라고 했다.맹진규 기자 maeng@hankyung.com
                                    ",2024.12.27 09:26
한국경제,"""실망스럽다""…'오징어게임2' 쏟아진 혹평에  테마주 '급락'","




사진=뉴스1

                '오징어 게임2'가 공개된 가운데 관련주가 약세를 보이고 있다. 외신의 혹평이 이어지며 차익실현을 위한 매물이 쏟아진 것으로 풀이된다.27일 오전 9시18분 현재 아티스트스튜디오는 전일 대비 6000원(26.73%) 밀린 1만6450원에 거래되고 있다. 아티스트유나이티드(-24.14%), 위지윅스튜디오(-19.89%), 덱스터(-18.4%), 쇼박스(-15.23%)도 급락 중이다. 이 종목들은 오징어게임2의 주연 배우인 이정재와 연관이 깊은 회사다. 덱스터 자회사 라이브톤은 오징어 게임2 음향 작업에 참여했다.전날 오후 5시께 넷플릭스 시리즈 오징어 게임2가 공개됐다. 해외 언론의 평가는 엇갈리고 있지만, 대체로 시즌1과 비교하면 흥미롭지 않다는 의견이 다수를 차지하고 있다. 뉴욕타임스(NYT)는 '오징어 게임이 빨간불을 켰다'는 제목의 기사에서 ""넷플릭스 히트작의 두 번째 시즌은 더 스타일리시한 살육을 보여 주지만, 이야기는 정체돼 있다""고 비평했다.USA투데이도 ""오징어 게임2는 여전히 폭력적이지만, 충격적이기보다는 실망스럽다""며 ""시즌2는 여러 측면에서 시즌1과 동일하지만, 예전만큼 날카롭지 않고 독창성이 사라졌다. ""황동혁 감독이 얘기한 반자본주의적인 메시지를 전달하지도 못한다""고 평가했다.반면 미 영화전문매체 버라이어티는 호평을 내놨다. 이 매체는 ""'오징어 게임' 시즌 2는 더 강렬하고, 규모가 커졌으며, 몰입감을 극대화한다""는 제목의 기사에서 시즌 2가 자본주의적 착취, 도덕적 타락, 계급 불평등 등 현대 한국 사회의 문제를 새로운 시각으로 조명했다고 평가했다. 이를 통해 시즌 1의 반복적 요소를 대부분 극복했다고 언급했다.미국 비평 사이트 로튼토마토에 따르면 현재 오징어 게임2의 신선도 지수(평론가 점수) 83%, 팝콘지수(일반 시청자 점수) 63%를 기록하고 있다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.27 09:23
한국경제,"코스피, 美기술주 조정·강달러에 약세…환율 장중 1470원 돌파","




사진=연합뉴스

                코스피지수가 장 초반 약세다. 간밤 미국 증시에서 대형 기술주가 조정받은 가운데 배당락 등 연말 수급 요인과 글로벌 금융위기 이후 최고 수준으로 올라선 원·달러 환율 등이 투자심리를 위축시킨 것으로 풀이된다.27일 오전 9시10분 기준 코스피지수는 전 거래일 대비 12.21포인트(0.5%) 내린 2417.46을 기록 중이다. 유가증권시장에서 외국인과 기관이 각각 91억원과 136억원어치를 팔아치우며 지수 하락을 이끌고 있다. 개인은 202억원어치 순매수 중이다.시가총액 상위 종목들은 대체로 하락세다. 삼성전자, LG에너지솔루션, 삼성바이오로직스, 기아, KB금융, HD현대중공업, 고려아연, 신한지주 등이 내리는 반면, SK하이닉스, 셀트리온, 네이버 등은 오르고 있다. 코스닥지수도 같은 시각 전 거래일보다 2.2포인트(0.33%) 하락한 673.44를 기록하고 있다. 코스닥시장에서도 외국인과 기관이 각각 223억원과 383억원어치를 팔아치우고 있다. 반면 개인만 642억원어치 순매수 중이다.코스닥 시총 상위 종목 중 에코프로비엠, 에코프로, 리가켐바이오, 휴젤, 클래시스, 리노공업, 레인보우로보틱스 등이 내리는 반면 알테오젠, HLB, 삼천당제약, 신성델타테크, 파마리서치 등이 오르고 있다. 이날 서울 외환시장에서 원·달러 환율은 전일 대비 2.7원 오른 1467.5원에 개장했다. 이후 원·달러 환율은 장중 1470원을 넘어서면서 글로벌 금융위기 이후 최고 수준을 기록했다.고정삼 한경닷컴 기자 jsk@hankyung.com
                                    ",2024.12.27 09:21
한국경제,"천연가스값, 단기급등 피로에 5%대 조정…1월 한파에 주목","




서울의 최저기온이 영하6도까지 떨어지는 등 올 겨울 최고 추위를 보인 지난 18일 오전 서울 세종대로 사거리에서 두꺼운 옷차림의 시민들이 발걸음을 재촉하고 있다. 사진=최혁 기자

                천연가스 가격이 예보 변화에 따른 단기 수요 감소와 단기 급등 피로감에 전날 5%대 밀렸다. 내달 초부터 시작되는 북극 한파의 남하 여부, 남부 지역가지의 도달 여부 등에 주목해야 한다는 의견이 나왔다.27일 김광래 수석연구원은 ""전날 유가는 중국 부양책 발표에도 달러화 강세와 여전한 수요 우려를 반영해 조정받아 70달러를 밑돌았다""며 ""중국의 부양책 기대는 수년간 유가를 지탱하던 주요 이슈 중 하나였다. 하지만 수 년간 시장 예상을 뛰어넘기는커녕 예상 수준에도 못미치는 부양책과 경기 하방 압력을 방어하기에 급급한 미봉책들로 실망만 줬다""고 짚었다.그는 ""매년 연말 연초마다 반복돼 온 중국의 부양책 기대에도 불구하고 중국 내 가장 큰 성장동력인 부동산 가격 하락은 아직도 잡히지 않았고 중국 지방 정부 부채 문제, 국내외 투자자들의 투자자금 이탈 등 아직 해결된 것이 없다""고 말했다.이어 김 연구원은 ""내년 트럼프 정부 2기 출범 이후 부각될 미중간 무역갈등까지 감안하면 경기 방어 수준의 부양책이 내년에 과연 효과를 낼 수 있을지에 대한 의구심을 떨쳐내기 어려운 상황""이라며 ""중국발 부양책 기대는 최소 원유 수요와 관련해 보수적인 관점에서 접근할 필요가 있다고 판단된다""고 밝혔다.전일 천연가스 가격은 예보 변화에 따른 단기 수요 감소와 단기 급등에 따른 피로감에 5%대 조정을 받았다. 김 연구원은 ""역사적으로 1월 중순 전후로 겨울철 수요 피크(정점)가 발생하는데, 1월 초부터 시작되는 북극 한파의 남하 여부, 한파 지속 시간, 추위에 취약한 남부 지역까지 도달 여부 등에 주목해야 한다""고 말했다.신민경 한경닷컴 기자 radio@hankyung.com
                                    ",2024.12.27 09:13
한국경제,"알리와 손잡은 지마켓…NH證 ""이마트 주가 반등…CJ대한통운 수혜 예상""","




사진=게티이미지뱅크 

                G마켓(지마켓)이 알리와 손잡은 가운데 NH투자증권은 이마트의 주가가 반등할 것으로 봤다. 온라인 사업 회복 기대감 덕이다. 신세계 그룹과 물류 파트너십을 맺고 있는 CJ대한통운도 수혜를 볼 것으로 분석했다. 다만 네이버는 커머스 사업 경쟁 심화 우려에 노출됐다고 설명했다.NH투자증권 리서치센터는 27일 보고서를 내고 이러한 의견을 밝혔다. 이 증권사 주영훈 연구원은 ""이마트는 지마켓 인수 이후 활로를 찾지 못해 쿠팡, 네이버 점유율 격차가 벌어지고 있던 상황""이라며 ""알리익스프레스와 협업을 통해 국내외서 새로운 사업 기회를 모색할 수 있을 것""이라고 했다.그러면서 ""지배 구조상 이마트가 합작법인에 대해 갖게 되는 실질 지배력은 40% 수준이다. 이에 따라 합작법인 설립이 마무리되면 지마켓 관련 손익이 이마트 연결 실적에서 제외될 가능성이 크다""며 ""지마켓 인수 후 연간 1500억원 수준의 영업이익 감소 영향이 발생하고 있던 점을 고려하면 이마트 실적은 개선될 것으로 추정된다""고 했다.이마트 주가에 대해 주 연구원은 ""이마트의 기업가치가 주가순자산비율(PBR) 0.2배를 밑돌게 된 원인 중 하나는 온라인 사업에 대한 대규모 투자 및 이에 따른 수익성 악화""라며 ""합작법인을 통해 온라인 영업환경 개선 및 투자금 회수 가시성이 높아진 만큼 단기 주가는 긍정적 흐름을 보일 전망""이라고 했다.지마켓과 알리의 합작은 물류 시장에도 영향을 줄 전망이다. CJ대한통운은 두 회사에 물류 서비스를 제공하고 있다. 앞서 CJ대한통운은 신세계 그룹과 전략적 파트너십을 맺고 지마켓, SSG닷컴의 택배를 전담 처리하고 있다. 또 알리익스프레스의 직구 물량 80%를 CJ대한통운이 처리 중이다.이에 대해 정연승 연구원은 ""즉각적인 물동량 증가 효과는 제한적이지만 향후 시너지 창출 여부에 따라 물동량 증가 기회가 있다""며 ""합작법인의 국내 이커머스 시장 점유율 상승, 역직구가 확대될 경우 CJ대한통운은 중장기 수혜를 누릴 수 있다""고 설명했다.네이버는 리스크에 직면했다. 커머스 사업 경쟁이 심화할 수 있기 때문이다. 안재민 연구원은 ""자금력이 풍부한 알리바바가 지마켓을 통해 영향력을 확대할 경우 네이버 입장에서는 쿠팡 이외의 강력한 경쟁자가 등장한다는 점에서 우려된다""고 했다.그러면서도 ""티메프 사태 이후 오픈마켓 업체들의 영향력이 크게 줄어 쿠팡과 네이버의 '2강 체제'가 완성됐다""며 ""국내 직구 시장의 성장세가 주춤한 상황에서 네이버의 배송 경쟁력 강화, 플러스스토어 단독 앱 출시가 내년 예정돼 있어 경쟁에 맞설 수 있는 체력을 갖고 있다""고 평가했다.이마트는 전날 이사회를 열어 알리바바 측과 각각 50%씩 현물 출자한 합작법인(JV) 설립 및 공동 경영 안건을 의결했다. 지마켓과 알리익스프레스코리아가 합작법인의 자회사로 편입될 예정이다. 지마켓과 알리익스프레스코리아는 현재와 마찬가지로 독립적으로 플랫폼을 운영한다.업계에 따르면 신세계 측은 이마트가 보유한 지마켓 지분 80%를 모두 출자하고, 알리바바 측은 알리익스프레스코리아 지분과 별도로 현금 3000억원을 출자하는 것으로 알려졌다. 양측이 책정한 합작 법인의 기업 가치는 약 6조원대로 추정된다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.27 08:50
한국경제,"""LG전자, 4분기 실적 시장 기대 밑돌 전망…목표가↓""-대신","




사진=연합뉴스

                대신증권은 LG전자에 대해 ""올해 4분기 실적이 시장 컨센서스(증권사 추정치 평균)를 밑돌 것""이라며 목표주가를 기존 13만원에서 12만5000원으로 하향 조정했다. 투자의견은 '매수'를 유지했다.이 증권사 박강호 연구원은 ""홈엔터테인먼트(HE)에서는 성수기 경쟁이 심화하고 마케팅 비용은 증가했다""며 ""전장(VS)에서는 전기차 수요 약화로 부품 중심으로 매출이 둔화해 수익성이 하락했다""고 분석했다.대신증권은 LG전자의 올 4분기 영업이익을 전년 동기 대비 16.6% 감소한 2607억원으로 추정했다. 이는 시장 전망치(4560억원)를 크게 밑도는 수준이다. 다만 내년 1분기에는 LG전자의 이익 모멘텀(상승 동력)이 부각될 것으로 박 연구원은 진단했다.그는 ""차세대 성장인 구독 가전, 기업 간 거래(B2B) 등 포트폴리오 변화에 초점을 맞춘 전략이 필요하다""며 ""내년 예상 주가순자산비율(PBR)과 주가수익비율(PER)은 각각 0.7배와 6.6배로 저평가 상태인 만큼, 1분기 영업이익 규모가 큰 시기에서 주가 상승을 기대한다""고 말했다.고정삼 한경닷컴 기자 jsk@hankyung.com
                                    ",2024.12.27 08:16
한국경제,"""이마트, 알리바바와 합작사 설립…시너지 예측 어려워""-한국","




사진=이마트

                한국투자증권은 27일 신세계그룹이 이마트를 통해 알리바바 인터내셔널과 합작법인(JV)을 설립하는 것과 관련해 ""시너지 효과를 예측하기가 어렵다""고 평가했다. 이 증권사 김명주 연구원은 ""온라인 시장 내 알리익스프레스(총거래액 2조3000억원)의 점유율은 지난해 기준 1% 내외""라며 ""지마켓은 7.7%로 두 플랫폼의 합산 점유율은 8~9%대로 추정된다""고 분석했다.이어 ""알리익스프레스의 고성장과 지마켓의 외형 축소를 고려할 때 내년에도 합산 점유율은 유사할 것""이라며 ""현 시점에서 오픈마켓 형태인 지마켓과 알리익스프레스의 명확한 시너지 전략을 떠올리기가 어렵다""고 판단했다.그러면서 ""지마켓 셀러의 중국 시장에서의 판매 도모나 플랫폼 고도화 등만으로는 JV가 온라인 산업에 미치는 영향은 제한적일 것으로 판단된다""며 ""향후 이마트와 알리바바가 공시한 내용 이외 시너지 전략을 수립하는지, 온라인을 넘어 오프라인에서도 협업 관계를 가져가는지 등을 주목할 필요가 있다""고 설명했다.앞서 이마트는 지마켓 보유 지분을 현물 출자하는 방식으로 알리인터내셔널(알리바바 100% 자회사)과 JV를 설립한다고 전날 공시했다. JV의 지분은 이마트의 아폴로법인과 알리인터내셔널이 각각 50%씩 가져갈 계획이다. 이마트가 알리바바보다 실질적 지배력이 낮기 때문에 JV 실적을 지분법으로 반영할 가능성 높다. 향후 JV는 지마켓과 알리익스프레스 코리아를 보유하게 된다.고정삼 한경닷컴 기자 jsk@hankyung.com
                                    ",2024.12.27 08:04
한국경제,"""내년 게임주 기대감 커져…시프트업·엔씨·크래프톤·NHN 주목""-한국","




사진=게티이미지뱅크 

                내년 게임주 투자 전략이 제시됐다. 한국투자증권은 신작 모멘텀(상승 동력)이 있는 종목 또는 실적 안정성·밸류에이션(실적 대비 주가 수준) 매력이 있는 종목에 집중해야 한다고 조언했다. 상반기에는 시프트업, 하반기에는 엔씨소프트가 기대작 출시를 앞두고 있다고 봤다. 또 크래프톤과 NHN을 안정성이 높은 종목으로 꼽았다.정호윤 한국투자증권 연구원은 27일 보고서를 내고 이러한 의견을 밝혔다. 그는 ""신작이 적었던 2023년, 2024년과 달리 내년에는 많은 게임사가 5개 이상의 신작 출시를 계획하고 있다""며 ""모바일뿐 아니라 PC, 콘솔(게임기) 다양한 플랫폼을 겨냥하고 있어 실적 개선에 대한 기대감이 큰 상황""이라고 설명했다.그러면서 ""대규모 인력 감축을 진행하고 있는 엔씨소프트 외에도 넷마블, 컴투스 등 많은 기업이 구조조정을 통한 비용 효율화를 추진하고 있다""며 ""덕분에 게임 산업에 대한 긍정적인 기대감이 커지고 있다""고 밝혔다.다만 정 연구원은 지나친 낙관론은 위험하다고 설명했다. 국내 게임사들은 장르·시장·플랫폼 다변화를 추진하고 있는데, 이해도와 완성도가 낮은 작품이 출시될 수 있기 때문이다. 신작 흥행 리스크가 과거 대비 높아져 종목, 투자 시점을 정할 때 신중히 해야 한다고 조언했다.정 연구원은 기대작 출시에 맞춘 단기 모멘텀 플레이가 유효하다고 판단했다. 관심 종목으로는 시프트업과 엔씨소프트를 제시했다. 그는 ""시프트업은 상반기 '승리의 여신: 니케' 중국 출시를 앞두고 있다""며 ""엔씨소프트는 하반기 최대 기대작인 '아이온2'를 선보일 예정""이라고 했다. 이어 ""최근 엔씨소프트 신작의 성적이 부진했지만, 아이온2는 전공 장르인 다중접속역할수행게임(MMORPG)이며 아이온의 높은 입지를 감안하면 성공 가능성이 높다""고 부연했다신적 안정성과 밸류에이션 관점에서는 크래프톤과 NHN을 눈여겨봐야 한다고 조언했다. 크래프톤에 대해선 ""배틀그라운드의 가입자당 평균 매출(ARPU), 월간활성이용자(MAU) 추이를 볼 때, 여전히 성장 여력을 갖추고 있으며 장르 다변화에도 성공적으로 대응하고 있다""고 평가했다.NHN에 대해 정 연구원은 ""게임 사업부의 매출 안정성이 높으며 일회성 요인이 없다면 영업이익도 250억~300억원으로 안정적일 전망""이라며 ""티메프 사태로 주가가 하락했지만, 이익 규모를 감안하면 밸류에이션 매력이 크고, 내년 신작의 성과가 조금만 더해져도 상승 여력이 충분하다""고 덧붙였다.진영기 한경닷컴 기자 young71@hankyung.com
                                    ",2024.12.27 07:48
