언론사,제목,내용,작성일시
한국경제,캐나다 우라늄 생산 급발진…'서방 핵 연료 책임진다' [원자재 이슈탐구],"




우라늄 광석 / 사진=로이터

                캐나다가 우라늄 생산 확대 드라이브를 걸고 있다. 저탄소 발전원으로 원자력 발전 수요가 급증한 가운데 지정학적 긴장으로 인한 반사이익이 기대되기 때문이다. 서방국들 사이에선 현재 우라늄 최대 생산국인 카자흐스탄과 러시아 등에 공급을 의존하는 것은 위험하다는 인식이 확산하고 있다. 세계 31개국이 기후변화 방지를 위해 2050년까지 원자력 에너지 사용을 세 배로 확대하겠다고 약속하면서, 우라늄 수요는 급증할 것으로 예상된다. 캐나다는 2008년까지 최대 우라늄 생산국이었지만, 2010년 일본 후쿠시마 원전 사고 이후 서방 원자력 산업 침체로 광산이 잇따라 구조조정됐다. 그동안 카자흐스탄 국영 기업 카자톰프롬은 세계 1위 우라늄 생산 기업으로 떠올랐다. 카자흐스탄은 글로벌 우라늄 생산량의 40%이상을 차지하고 있고, 캐나다는 10%대의 점유율로 2위로 내려앉았다.  급속 팽창하는 캐나다 우라늄 채굴5일(현지시간) 파이낸셜타임스(FT)에 따르면 캐나다 최대 우라늄 기업 카메코(Cameco)는 2024년 캐나다 우라늄 산업 중심지 북부 서스캐처원주(州)의 두 광산에서 2024년 우라늄 생산량(U3O8 기준)이 33.5%가량 증가해 1만6783톤(t)에 이른 것으로 추정했다. 카메코는 서스캐처원주 맥아더 리버(McArthur River) 광산 생산량을 3분의 1 이상 확대해 연간 1만1340t으로 늘리는 방안도 검토 중이다. 투자은행 RBC캐피털마켓에 따르면 같은 지역에서 이 회사뿐만 아니라 데니슨마인스(Denison Mines), 오라노캐나다(Orano Canada), 팔라딘에너지(Paladin Energy), 넥스젠에너지(NexGen Energy) 등이 광산 개발·확장을 추진하고 있다.  캐나다 우라늄 생산량은 코로나19 팬데믹 이후 연간 두 자릿수 증가율을 지속하고 있다. 세계원자력협회(WNA)에 따르면 캐나다의 2023년 생산량은 전년 7380t에서 58%나 급증한 1만1657만t을 기록했다. 캐나다 정부에 따르면 2035년 생산량은 현재의 두 배가 될 것으로 전망된다.
                    



오레노 캐나다 맥클린 공장의 수처리 플랜트  / 사진=오레노 캐나다

                넥스젠은 서스캐처원주 북부 아타바스카 분지에 개발 중인 룩1(Rook1) 광산이 향후 5년 내에 카자흐스탄 생산량을 넘어선다는 야심 찬 목표를 내놨다. 넥스젠은 이 광산에 16억달러를 투입해 향후 1년에 1만3608t 이상의 우라늄을 생산할 것으로 기대하고 있다. 이는 현재 글로벌 생산량의 약 5분의 1에 해당한다. 리 커리어 넥스젠 최고경영자(CEO)는 ""현재 최종 허가 단계에 있어 이르면 2025년 중반에 착공할 수 있다""며 ""우라늄을 사려는 미국 전력 회사들이 줄을 섰다""고 전했다. 이어 ""이 프로젝트는 캐나다를 세계 최대 우라늄 생산국으로 등극시킬 잠재력이 있다""고 말했다 .데니슨의 휠러 리버(Wheeler River) 프로젝트, 팔라딘에너지의 패터슨레이크(Patterson Lake) 프로젝트 광산 등 역시 총 연간 최대 8165t의 우라늄을 생산할 수 있을 전망이다.  달리는 캐나다와 고전하는 카자흐스탄캐나다 광산 개발이 빠르게 진행되는 것은 투자금이 쏠리고 있어서다. 우라늄 가격은 지난 5년 사이 200% 이상 급등해 지난해 1월 파운드당 100달러를 넘어 2008년 이후 최고치를 기록했다. 이후 파운드당 73달러까지 하락했지만 지난 10년간 연평균 50달러 미만이었던 수준에 비해 여전히 높은 수준이다.조나단 윌킨슨 캐나다 에너지·천연자원부 장관은 FT에 ""국내 우라늄 산업에 대한 투자가 20년 만에 최고치를 기록했다""며 ""탐사 및 매장량 평가에 대한 지출이 2022년에는 90% 증가한 2억 3200만 캐나다 달러(미화 1억6000만달러)에 달했고, 지난해 또 26% 증가해 3억 캐나다 달러에 이른 것으로 보인다""고 FT에 밝혔다. 그는 ""캐나다는 매년 우라늄 생산량의 80% 이상을 수출해 글로벌 시장의 리더가 됐다""고 말했다. 미국과 호주는 기존 우라늄 광산이 있는 캐나다와 달리 신규 인허가를 얻느라 진척이 느리다. 환경 및 원주민 권리 등이 인허가의 발목을 잡고 있는 것으로 전해졌다.  반면 카자흐스탄 국영 카자톰프롬은 2023년 채굴에 사용되는 황산 부족으로 전년 대비 생산량이 약 5.13% 감소했다. 지난해 집계치는 아직 나오지 않았다. 블룸버그통신에 따르면 카자흐스탄 정부는 올해 생산 목표치도 기존에 비해 대폭 하향 조정했다. 지난 2일엔 캐나다 카메코가 카자흐스탄에 진출해 40%의 지분을 투자해 카자톰프롬과 함께 설립한 인카이(inkai)가 인허가 문제로 가동을 멈추기도 했다. 중앙아시아에서 가장 큰 우라늄 사업장인 인카이의 올해 생산량은 총 4218t에 달할 것으로 예상된다. 다만 카자톰프롬은 ""올해 회사 목표치인 6500만~6890만t의 산화우라늄(U3O8) 생산에는 문제가 없을 것""이라고 자신하고 있다.카자흐스탄은 생산 확대에 어려움을 겪고는 있지만 2023년 총 2만1112t의 우라늄을 생산해 글로벌 시장의 40%가량을 점유했다. 그러나 지정학적 불안정성 때문에 서방의 자본 투자는 거의 이뤄지지 않고 있다. 카자흐스탄 우라늄의 최대 고객 중국의 투자에 주로 의존하고 있다. 지난달 17일엔 중국 국영 우라늄공사의 자회사가 카자톰프롬과 러시아 로사톰이 공동 개발한 자레크노예 광산 지분(49.9%)을 로사톰으로부터 매입하기도 했다. 
                    



재가동을 추진중인 미국 펜실베이니아주 스리마일섬 원자력 발전소 냉각탑 / 사진=Reuters

 핵연료 시장, 서방 vs 중국·러시아 진영 갈려2022년 러시아의 우크라이나 전면 침공은 서방 국가들이 각성하는 계기가 됐다. 미국은 작년 8월 에너지 안보상의 이유로 2027년까지만 조건부로 러시아산 우라늄 수입을 허용하고 이후엔 금지하기로 했다. 러시아 역시 지난달 우라늄 대미 수출을 원칙적으로 금지하고 예외적으로 승인하겠다고 밝혔다. 우라늄 정광 뿐 아니라 러시아가 40% 이상을 점유한 우라늄 농축 공정도 서방으로 옮겨올 예정이다. 프랑스의 오라노는 17억유로를 투입해 새로운 우라늄 농축 설비를 구축하고 있다. 2028년 생산을 시작할 예정이다. 한국과 일본을 비롯해 남아프리카공화국, 인도 등이 대기표를 받고 기다리는 것으로 전해졌다. 미국도 작년 10월 자국 기업을 포함한 서방 기업들과 소형모듈원전(SMR)에 쓰이는 고순도저농축우라늄(HALEU) 공급 계약을 맺었고, 기존 원전용 핵연료 조달 계약도 최근 제안했다. 로이터통신에 따르면 발주된 계약 기간은 10년, 규모는 27억달러에 달한다.향후엔 원전 27기를 건설 중인 중국이 자연스럽게 러시아와 카자흐스탄 우라늄을 독식할 것으로 예상되며, 기존에 러시아에서 우라늄을 수입하던 서방국들은 캐나다로 발길을 돌릴 것으로 예상된다. 그랜트 이삭 카메코 최고재무책임자(CFO)는 FT에 ""세계 우라늄 시장은 전례없는 분열과 씨름하고 있다""고 말했다.이현일 기자 hiuneal@hankyung.com
                                    ",2025.01.06 00:15
한국경제,"""S&P500 올해도 질주…선두엔 중소형株""","
                                        미국 S&P500지수가 올해 13% 이상 상승할 것이라는 전망이 월가에서 나왔다. 다만 지난해와 달리 올해는 대형 기술주 대신 중소형주가 미국 증시를 이끌 가능성이 높다는 예상이 많다. 미국 중소형주, 밸류에이션(실적 대비 주가)이 낮은 신흥국 주식 등에 분산 투자하라는 조언이 나온다.
                    






이미지 크게보기



                5일 블룸버그에 따르면 월가의 주요 투자은행(IB)은 올해 미국 증시를 이끌 주도주로 중소형주를 공통으로 꼽고 있다. ‘매그니피센트7’(M7) 등 대형 기술주의 밸류에이션 부담이 커진 반면 중소형주는 상대적으로 오름폭이 덜한 데다 올해 실적 개선이 기대되는 종목이 많다는 점에서다.지난해 S&P500지수 상승을 이끈 M7 종목의 이익 증가세는 올해 둔화할 것이란 전망이 많다. 팩트셋에 따르면 M7 기업의 올해 순이익 증가율은 21.3%로 전망된다. 지난해(33.3%)와 비교하면 10%포인트 이상 눈높이가 낮아졌다. 블랙록 인베스트먼트 인스티튜트는 “견조한 경제 성장과 기업 이익 증가 등으로 인해 미국 주식은 올해도 상승세를 보일 것”이라며 “대형 기술주는 밸류에이션이 많이 높아졌지만 다른 업종은 낮아졌다”고 말했다. 피델리티는 “미국 중형주 등 인공지능(AI) 열기에 소외된 종목들을 살펴보기를 권한다”고 조언했다. 프랭클린 템플턴도 “올해 글로벌 주식시장의 주도권은 대형 기술주보다는 다른 업종이 쥘 것”이라고 내다봤다.밸류에이션이 낮아진 미국 외 다른 시장을 눈여겨봐야 한다는 조언도 나왔다. 골드만삭스 애셋 매니지먼트는 “미국 시장과 여타 글로벌 시장 전반에서 저평가된 자산을 매수할 기회를 보고 있다”며 “(M7 등) 일부 자산의 밸류에이션이 높아지면서 분산 투자할 유인이 생기고 있다”고 말했다.최근 월가 주요 IB가 제시한 올해 말 S&P500지수 전망치는 평균 6669.11이다. 이 지수의 지난해 말 종가(5906.94)를 고려하면 연간 약 13% 상승을 점친 것이다.웰스파고가 제시한 지수 전망치가 7007로 가장 높았다. 이어 도이체방크가 7000, 뱅크오브몬트리올이 6700, 뱅크오브아메리카가 6666, 바클레이스가 6600으로 뒤를 이었다. 모건스탠리, JP모간, 골드만삭스는 모두 6500을 목표치로 제시했다. UBS는 평균보다 크게 낮은 6400을 전망했다.배태웅 기자 btu104@hankyung.com
                                    ",2025.01.05 17:48
한국경제,"뉴욕 증시, 12월 실업률 발표…FOMC 회의록도 주목","
                                        이번주(6~10일) 미국 뉴욕증시는 실업률·구인구직 건수 등 고용지표 발표를 앞두고 있다. 지난해 11월 소폭 반등한 미국 실업률이 오름세를 이어갔을지 주목된다.오는 10일 미국 노동부는 작년 12월 실업률을 발표한다. 미국 실업률은 지난해 7월 4.3%에서 10월 4.1%까지 하락했으나 11월 4.2%로 올랐다. 실업률이 예상치 못한 폭으로 뛸 경우 미국 중앙은행(Fed)이 기준금리 인하 시기를 앞당길 수 있다. 시장은 11월과 같은 4.2% 실업률을 예상하고 있다.7일에는 작년 11월 미국 노동부 구인·이직(JOLTs) 보고서가 발표된다. JOLTs는 미국 노동시장을 평가하는 대표 지표로 전국 구인 건수를 의미한다. 미국 구인·이직 건수는 지난해 9월 3년 반 만에 최저치를 기록한 뒤 10월 개선되는 모습을 보였다. 이 흐름이 11월까지 지속됐을지가 관심사다.월가는 8일 공개되는 Fed의 작년 12월 연방공개시장위원회(FOMC) 회의록에도 주목하고 있다. 당시 FOMC는 격론 끝에 미국의 금리를 세 번 연속으로 인하했지만, 올해 금리 인하 횟수 전망은 기존 네 번에서 두 번으로 줄였다. 제롬 파월 Fed 의장이 “금리 인하 결정이 박빙(close call)이었다”고 말한 만큼 Fed 위원들의 치열했던 논의를 확인할 수 있을 것으로 보인다. 6일에는 리사 쿡 Fed 이사, 7일에는 토머스 바킨 리치먼드연방은행 총재의 연설이 예정돼 있다.연말 휴가를 마친 펀드매니저들의 복귀가 증시에 미칠 영향에도 관심이 쏠린다. 통상 연말·연초는 대형 자금 운용역의 휴가 시즌이다.뉴욕=빈난새 특파원 binthere@hankyung.com
                                    ",2025.01.05 17:47
한국경제,"상하이 증시, 새해부터 증시 급락…中 금리인하 빨라지나","
                                        새해 첫 주에 9년 만의 최악 성적표를 받은 중국 증시가 이번 주 반등을 노린다.지난 3일 상하이종합지수는 전일 대비 51.13포인트(1.57%) 하락한 3,211.43에 장을 마쳤다. 선전종합지수도 50.58포인트(2.65%) 내린 1,856.46에 마감했다. 상하이지수는 3거래일째, 선전지수는 4거래일째 약세를 이어갔다. 지난해 약 15% 상승한 상하이지수는 올 들어 이틀 만에 4% 이상 하락했다. 상하이증시에서 소비자 서비스, 복합 소매, 레저용 제품 등의 기업 주가가 하락했다. 선전증시에서는 식품, 해운 업종 등이 급락했다. 홍콩H지수는 새해 첫 거래일 2.73% 하락하며 2016년 이후 가장 부진하게 출발한 뒤 소폭 반등했다.지난주 중국 국가발전개혁위원회(NDRC)가 올해 소비·투자를 키우기 위한 신규 프로그램을 마련했으며 이를 위해 초장기 국채를 통한 자금 조달을 확대할 방침이라고 밝혔다. 이어 인민은행이 정책금리를 적절한 시기에 인하하겠다고 했으나 증시 낙폭은 확대됐다.도널드 트럼프 미국 대통령 당선인의 오는 20일 취임을 앞두고 미·중 무역갈등 우려가 커진 탓으로 분석된다. 트럼프 1기 행정부는 중국산 수입품에 적용하는 평균 관세율을 3.8%에서 약 다섯 배인 19.3%로 인상했다. 트럼프 당선인은 이번엔 중국산 제품의 관세를 60%까지 올리겠다고 공언했다.관세에 대응해 중국 정부는 지난달 중앙경제공작회의에서 공공 차입과 지출을 늘리고 정책 초점을 소비로 전환할 것이라고 밝혔다.이현일 기자 hiuneal@hankyung.com
                                    ",2025.01.05 17:47
한국경제,"""올해 CES 주인공""…양자·로봇·반도체株 랠리","
                                        7일(현지시간) 세계 최대 정보기술(IT)·가전 전시회인 ‘CES 2025’ 개막을 앞두고 한국과 미국 증시에서 양자기술·로봇·반도체주 등이 들썩이고 있다. 이들 분야가 CES 2025에서 주요 주제로 다뤄질 것으로 전망돼서다. 지난해 CES에서 인공지능(AI)이 부각된 이후 국내 AI 관련주가 강세를 보인 사례가 올해도 재연될지 관심을 끈다.
                    






이미지 크게보기



 양자컴 ETF에도 뭉칫돈5일 한국거래소에 따르면 지난달 26일부터 이달 3일까지 5거래일간 양자기술 기업인 코위버는 53.48% 급등했다. 이 기업은 양자 내성 암호 기술을 적용한 통신장비를 개발해 판매한다. 같은 기간 양자난수생성기 칩을 양산하는 아이윈플러스는 46.95%, 광기술 기반 양자암호통신 사업을 벌이는 한울소재과학은 42.07% 뛰었다. 코스콤에 따르면 상장지수펀드(ETF) 투자자는 3일 ‘KOSEF 미국 양자컴퓨팅’ ETF를 160억원어치 순매수했다. 이날 국내 상장 ETF 중 가장 큰 자금 순유입 규모다.로봇 기업도 상승세가 뚜렷하다. 지난 5거래일간 레인보우로보틱스는 58.18%, 두산로보틱스는 25.24% 올랐다. 클로봇(36.54%), 휴림로봇(20.57%), 유진로봇(19.03%) 등 시가총액이 수천억원대인 중견 로봇 기업의 주가도 줄줄이 뛰었다. 피에스케이홀딩스(28.97%), 디아이(25.98%), 이오테크닉스(16.68%)를 비롯한 반도체 기업 주가도 올랐다. 美 CES ‘신기술 경연장’ 기대올해 CES에선 양자기술·로봇 등이 주요 주제가 될 전망이다. CES는 오는 9일엔 세계 최대 양자기술 콘퍼런스인 퀀텀월드콩그레스와 함께 양자기술 세션을 연다. 김운호 IBK투자증권 연구원은 “양자컴퓨터는 최근 자본시장의 이목을 끄는 새로운 아이템으로 통한다”며 “이번 CES에선 기술력과 콘셉트 소개 등이 이어질 것”이라고 했다.지난해에 이어 AI도 여전히 관심이 높다. 특히 젠슨 황 엔비디아 최고경영자(CEO)가 8년 만에 CES 기조연설자로 나서기로 해 관련 테마에 불이 붙었다. 3일 미국 뉴욕증시에서 엔비디아는 4.45% 급등한 144.47달러를 기록했다. 미국 투자은행(IB) 뱅크오브아메리카(BoA)가 “올해 CES에서 젠슨 황이 차세대 AI 전용 칩 블랙웰과 관련해 긍정적인 발표를 할 가능성이 크다”며 이 회사 주식을 ‘톱픽’으로 선정했기 때문이다. 인텔(1.68%), 마이크론(2.91%), 대만 TSMC(3.49%) 등이 일제히 급등했다. 이에 따라 필라델피아반도체지수도 2.83% 올랐다. ‘반짝 상승 위험…기술력 점검 필수”전문가들은 CES 기술 화두 관련주를 고를 때 기업의 기술력과 상용화 가능성 등을 따져 투자하라고 조언한다. 매년 1~2월 CES와 모바일월드콩그레스(MWC) 등 주요 글로벌 기술박람회를 전후로 신기술이 주목받을 때마다 관련 테마로 묶인 주식이 일제히 오르곤 했지만 실제 실적에 반영되지 않으면 ‘반짝 상승’에 그치는 사례가 많았다.작년 초 CES 모멘텀으로 주가가 확 오른 국내 AI 플랫폼 기업들이 대표적 사례다. 작년 1월 9300원대까지 오른 바이브컴퍼니는 2월 하락세로 돌아섰고 연말엔 3300원대까지 밀렸다. 이 기업은 3일 4005원에 장을 마감했다.IT업계 관계자는 “신기술 관련 기업은 기술 연구개발(R&D)과 프로토타입(시제품) 단계를 거쳐 매출 발생까지 많은 시간과 비용이 필요하다”며 “단순한 기대만으로 투자하기엔 불확실성이 크다는 점에 유의해야 한다”고 했다.선한결 기자 always@hankyung.com
                                    ",2025.01.05 17:47
한국경제,"자사주 매입 공시, 작년 첫 14조 돌파","
                                        지난해 국내 상장사들이 공시한 자사주 취득 결정액이 역대 최대치를 기록했다. ‘밸류업’(기업 가치 제고) 정책에 동참한 기업이 늘면서다. 제시한 매입 기한이 올 상반기까지인 경우가 많아 침체된 증시에 활력을 불어넣을 수 있다는 전망이 나온다.





                5일 한국거래소에 따르면 지난해 상장사들이 직접 또는 신탁 방식으로 자사주를 취득하겠다고 밝힌 신고금액은 총 14조4100억원이다. 관련 통계가 집계된 2012년 이후 최대치다. 지난해 11월 공시된 삼성전자의 대규모 자사주 매입 건(3조원)을 제외해도 기존 최대치인 2016년 총액(11조2832억원)을 넘겼다. 2023년(8조4477억원)과 비교하면 70.6% 급증했다.지난해 2월 발표된 밸류업 정책에 따라 주요 상장사가 잇따라 자사주 매입 계획을 밝힌 영향이다. 삼성전자를 제외하고도 메리츠금융지주가 지난해 3월과 9월 각각 신탁 방식으로 5000억원, 현대차가 11월 1조원 규모의 자사주 직접 매입 계획을 발표했다. 신한지주(8500억원)와 KB금융(8200억원), 네이버(4012억원) 등도 가세했다.시가총액 상위 기업의 자사주 매입 기한이 2~5월에 집중돼 있어 증시 반등을 이끌 수 있다는 분석도 나온다. 자사주 매입은 유통 주식 수를 줄여 주식시장에선 통상 호재로 받아들여진다. 주가가 저평가 상태일 때 이뤄진다는 인식이 있어 신규 투자자를 유입시키는 효과도 낳는다.증권가에선 올해 자사주 매입 결정액이 20조원을 넘어설 수 있다는 관측까지 내놓고 있다. 김성노 BNK투자증권 연구원은 “주주환원 강화는 세계적 흐름인 데다 최근 국내 증시가 침체돼 있어 기업들이 자사주를 매입하기에도 좋은 환경”이라며 “7조원 규모의 자사주를 매입할 예정인 삼성전자를 비롯해 밸류업 공시 기업이 늘어날 것으로 예상돼 20조원을 충분히 달성할 수 있을 것”이라고 말했다. 이날까지 본 공시와 예고 공시를 통해 밸류업 정책에 참여한 기업은 102개다.이시은 기자 see@hankyung.com
                                    ",2025.01.05 17:44
한국경제,환율 치솟자 환노출·달러 ETF 인기,"
                                        원·달러 환율이 고공행진을 이어가며 환노출·달러 관련 상장지수펀드(ETF)에 투자자들의 관심이 집중되고 있다.5일 한국거래소에 따르면 지난 3일 기준 최근 한 달간 미국 나스닥100지수를 추종하는 ETF인 ‘TIGER 미국나스닥100’ 주가는 4.03% 상승했다. 반면 같은 지수를 추종하는 환헤지형 상품인 ‘KODEX 미국나스닥100(H)’은 0.69% 하락했다. 환헤지 여부에 따른 수익률 격차가 약 다섯 배에 달했다. 3일 원·달러 환율(오후 3시30분 기준)은 1472원으로, 도널드 트럼프 미 대통령 당선인 승리 직전(1379원80전) 대비 6.68% 상승했기 때문이다.환헤지형 ETF는 해외 자산에 투자할 때 해외 자산 가치의 기초가 되는 환율을 특정 수준으로 고정해 환율 변동 위험을 제한하는 상품이다. 환헤지형 ETF는 환율 상승에 따른 추가 이익을 얻을 수 없는 반면 환노출 ETF는 환율 상승으로 인한 환차익이 수익률에 반영된다.강달러 현상이 이어지면서 달러에 투자하는 ETF에도 자금이 몰리고 있다. 국내 투자자들은 최근 한 달간 ‘KODEX 미국달러SOFR금리액티브(합성)’와 ‘TIGER 미국달러SOFR금리액티브(합성)’를 각각 91억6421만원, 102억3657만원어치 순매수했다. 이 상품은 무위험지표 금리(SOFR) 지수 수익률을 추종한다. SOFR은 미국 국채를 담보로 하는 1일물 환매조건부채권(RP) 거래를 기반으로 산출하는 금리다. 글로벌 대표 안전자산인 달러에 투자하면서 매일 SOFR 금리만큼 수익이 누적된다는 장점이 있다.글로벌 투자은행들은 당분간 강달러 현상이 지속될 것으로 전망하고 있다. 씨티그룹과 스탠다드차타드는 원·달러 환율이 올 1분기 1435원, 2분기 1440원, 3분기 1445원 수준을 유지할 것으로 예상했다.양현주 기자 hjyang@hankyung.com
                                    ",2025.01.05 17:43
한국경제,"자산가 톱픽은 하이닉스…투자 고수, 알테오젠 '찜'","
                                        대형 증권사 고액자산가들은 지난주 SK하이닉스를 집중적으로 매수한 것으로 나타났다. 투자 수익률 상위 1%에 해당하는 초고수는 알테오젠을 가장 많이 사들였다.5일 한국투자증권에 따르면 이 증권사 계좌의 평균 잔액이 10억원 이상인 고액자산가는 지난 한 주간 SK하이닉스 주식을 집중 매입했다. 총 331억원어치를 순매수했다. SK하이닉스는 지난 3일 전일 대비 6.25% 오른 18만1900원에 거래를 마쳤다.7일 열리는 세계 최대 IT·가전 전시회 ‘CES 2025’에서 엔비디아가 차세대 인공지능(AI) 가속기인 블랙웰과 관련한 내용을 발표할 것이란 관측이 나오자 엔비디아에 고대역폭메모리(HBM)를 공급하는 SK하이닉스 주가가 크게 뛰었다.미래에셋증권의 수익률 상위 1% 고객이 지난주 가장 많이 순매수한 종목은 알테오젠인 것으로 나타났다. 한국투자증권의 고액자산가도 같은 기간 알테오젠 주식을 190억원어치 순매수했다. 3일 알테오젠은 전일 대비 6.17% 상승한 31만8500원에 거래를 마쳤다. 최근 특허소송 등으로 주가가 급락하면서 저가 매수세가 유입된 것으로 풀이된다.이 외에도 자산가들은 삼성전자의 자회사로 편입된 레인보우로보틱스(122억원), 비만치료제 개발사인 펩트론(98억원) 등을 사들였다.차준호 기자 chacha@hankyung.com
                                    ",2025.01.05 17:43
한국경제,"서학개미 작년 12월 거래액, 95조 육박…역대최대 경신","
                                        지난해 12월 한 달간 국내 투자자의 미국 주식 거래대금이 95조원에 육박하면서 역대 최대치를 경신했다.5일 한국예탁결제원에 따르면 지난해 12월 한 달간 미국 주식 매수결제액과 매도결제액을 합한 거래대금은 661억7786만달러로 집계됐다. 지난해 11월(634억9526만달러) 역대 최대치를 나타낸 데 이어 12월에도 기록을 경신했다. 이 중 매수결제액은 11월 323억8731만달러에서 12월 336억1204만달러로 약 3.8% 증가했다.원화 환산 기준으로 12월 거래대금은 94조9269억원으로 집계됐다. 전월(88조4730억원) 대비 7.3% 늘어난 수치다. 12월 말 기준 미국 주식 보관액도 1121억182만달러로 전월(1061억4336만달러)보다 5.6% 증가했다.지난달 비상계엄 사태와 윤석열 대통령 탄핵소추로 정치 불안이 극심해지면서 원·달러 환율이 급등했지만 오히려 해외 주식으로 향하는 자금흐름은 더욱 거세지고 있다. 도널드 트럼프 미국 대통령 재선을 기점으로 이어진 ‘트럼프 트레이드’ 효과가 당분간 계속될 것이란 기대로 미 증시로 자금이 쏠렸다는 분석이다.간접투자 상품인 펀드에서도 해외 주식형 위주로 설정액이 늘었다. 에프앤가이드에 따르면 이달 3일 기준 해외 주식형 펀드는 한 주 동안 설정액이 1303억원 증가했지만 같은 기간 국내 주식형 펀드는 424억원 줄었다. 국내 채권형에서도 1조2061억원이 빠져나갔다.차준호 기자 chacha@hankyung.com
                                    ",2025.01.05 17:42
한국경제,"거래소, 공매도 재개 앞두고 전산시스템 개발 완료","
                                        한국거래소는 불법 공매도 방지를 위해 기관투자자의 공매도 거래 내역을 상시 점검할 수 있는 공매도 중앙점검시스템(NSDS) 개발을 완료했다고 5일 밝혔다. 오는 6일부터 잔고 관리 시스템을 구축한 주요 기관투자자와 연계테스트도 시작할 계획이다.금융당국은 오는 3월31일 공매도 재개를 앞두고 사전 제도개선 방안으로서 무차입 공매도 예방과 사후 점검을 위한 공매도 전산시스템 구축을 추진해왔다.이번에 개발한 NSDS는 보고 받은 기관투자자의 잔고 정보를 모든 매매 내역과 비교함으로써 불법 공매도를 적발하는 시스템이다.거래소는 지난해 6월 정부의 공매도 제도 개선 방안 발표 이후인 7월 NSDS 개발에 착수했다. 6개월간 시스템 설계·개발·구현 및 자체 테스트를 완료했다.이번 연계테스트에는 전체 공매도 거래의 90% 이상을 점유하고 있는 국내외 주요 기관투자자 30여곳이 참여할 예정이다.거래소는 다음 달까지 연계테스트를 통해 NSDS와 인터페이스 연결 및 데이터 정합성 등을 집중 점검할 방침이다.3월부터는 연계테스트를 완수한 기관투자자를 대상으로 모의시장을 운영해 3월 31일 공매도 전산시스템 의무화 시행 전까지 시스템 안정화에 만전을 기하기로 했다.아울러 NSDS 잔고 보고에 활용할 수 있도록 상세 매뉴얼인 ‘NSDS 가이드북’을 마련해 이달 중 배포할 예정이다. 거래소 관계자는 “공매도 전산시스템 구축을 통해 무차입 공매도 거래를 방지하고 공매도에 대한 시장의 신뢰도를 제고할 수 있을 것으로 기대한다”고 말했다.심성미 기자 smshim@hankyung.com
                                    ",2025.01.05 16:18
한국경제,[마켓PRO]반갑다 외국인...알테오젠 SK하이닉스 '방긋',"





                새해 첫 거래 주간이었던 이번주 대형 증권사를 통해 거래하는 투자 고수와 고액 자산가들은 바이오와 반도체주를 연이어 매수했다. 유가증권시장과 코스닥시장의 '저점론'이 번지며 외국인과 기관이 유입세가 이어지자 코스닥 시총 상위주인 알테오젠과 유가증권시장 대형주인 SK하이닉스에 고액 자산가들의 매수세가 집중됐다.5일 미래에셋증권에 따르면 이 증권사를 이용하는 수익률 상위 1％ 투자 고수들은 지난주 알테오젠을 가장 많이 사들였다. 한국투자증권 계좌의 평균 잔액이 10억원 이상인 고액자산가 투자자들도 같은 기간 알테오젠 주식을 190억원어치 순매수했다. SK하이닉스(331억원)에 이어 두번째로 많았다. 직전 거래일인 지난 3일 알테오젠은 전일 대비 6.17% 상승한 31만8500원에 거래를 마쳤다.
                    




                새해 첫 거래일인 지난 2일에도 국내 증시 이탈을 이어가던 외국인과 기관이 3일부터 유입되기시작하면서 코스닥 시총 상위주인 알테오젠도 수혜를 봤다. 이날 외국인은 알테오젠 주식 16만158주를, 기관은 6만7983주를 순매입하며 주가 상승의 동력이 됐다. 알테오젠의 주가는 지난해 12월23일 주당 27만7000원까지 하락했지만 한 주만에 다시 주당 30만원대로 회복세를 보였다.상위 1% 투자 고수들은 알테오젠 외에 전력설비 기업인 HD현대일렉트릭(3위)과 HD한국조선해양(4위), 한국카본(6위) 등 조선 관련주도 대거 사들였다. 트럼프 2기 출범이후 국내 조선사들과 인프라 기업들에 러브콜이 이어지면서 본격적인 정책 수혜를 기대한 투자로 풀이된다. 지수가 회복세를 보이며 반도체·로봇 등 대표적인 성장주에도 자산가들의 뭉칫돈이 쏠렸다. 고액자산가들은 한국투자증권을 통해 지난 한 주간 SK하이닉스 주식을 331억원어치 순매수해 가장 큰 금액을 투입했다. SK하이닉스는 지난 3일 유가증권시장에서 6.25% 오른 18만1900원에 거래를 마쳤다. 업계 최고층 고대역폭메모리(HBM)인 ‘16단 HBM3E’ 개발을 공식화한 지난해 11월 4일(6.48%) 후 가장 큰 상승 폭이다. 오는 7일 열릴 세계 최대 IT·가전 전시회인 CES 2025에서 엔비디아가 차세대 인공지능(AI) 가속기인 블랙웰과 관련한 내용을 발표할 것이란 관측이 나오자 이 회사에 HBM을 공급하는 SK하이닉스의 주가도 크게 뛰었다.
                    




                이외에도 자산가들은 삼성전자의 자회사로 편입이 공식 발표된 레인보우로보틱스(122억원), 비만 치료제 개발사인 펩트론(98억원), 해외 수출주로 각광받는 삼양식품(94억원)을 대거 순매수했다.차준호 기자 chacha@hankyung.com
                                    ",2025.01.05 13:21
