Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
33637K,솔루스첨단소재1우,KOSPI,,1832,1,129,7.57,1700,2210,1700,946934,1901580241,30976859312,16908766,STK,,,,,,,
196450,코아시아씨엠,KOSDAQ,중견기업부,681,1,21,3.18,660,688,660,66346,44204100,30862635342,45319582,KSQ,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조,2014-06-02,12월,김태섭(단독 대표),http://www.coasiaoptics.com,경기도
011080,형지I&C,KOSDAQ,중견기업부,1210,1,276,29.55,1046,1214,900,13832502,16075399669,30859070440,25503364,KSQ,봉제의복 제조업,"의복, 악세사리",2004-07-02,12월,최혜원,http://www.hyungjiinc.com,인천광역시
424980,마이크로투나노,KOSDAQ,기술성장기업부,5200,1,440,9.24,4760,5330,4760,22694,115016400,30778228000,5918890,KSQ,반도체 제조업,메모리 테스트용 프로브 카드,2023-04-26,12월,황규호,http://micro2nano.com,경기도
002420,세기상사,KOSPI,,5520,1,80,1.47,5650,5650,5340,13731,74711130,30684840960,5558848,STK,연료 소매업,"극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://www.daehancinema.co.kr,서울특별시
054300,팬스타엔터프라이즈,KOSDAQ,벤처기업부,458,1,23,5.29,435,462,424,184102,81585771,30679539910,66985895,KSQ,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 강병수",http://www.heshbon.com,부산광역시
322780,코퍼스코리아,KOSDAQ,중견기업부,808,1,45,5.9,760,819,760,244355,193179656,30649551304,37932613,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",콘텐츠 배급 및 제작,2019-05-31,12월,오영섭,,서울특별시
197140,디지캡,KOSDAQ,벤처기업부,2350,1,60,2.62,2200,2465,2200,76991,180658740,30580911900,13013154,KSQ,소프트웨어 개발 및 공급업,"보호솔루션, 방송서비스솔루션 등",2018-09-07,12월,범진규,http://www.digicaps.com,서울특별시
200580,메디쎄이,KONEX,일반기업부,8190,1,200,2.5,7990,8190,7990,11,88140,30516587010,3726079,KNX,의료용 기기 제조업,정형외과용 척추임플란트,2015-10-20,12월,성경수,http://www.medyssey.co.kr,충청북도
032680,소프트센,KOSDAQ,중견기업부,289,1,16,5.86,273,291,273,288839,82717302,30515730796,105590764,KSQ,기타 정보 서비스업,전산기기 및 정보통신공사,1997-07-18,12월,얼티앤수(데이비드스미스),http://www.softcen.co.kr,서울특별시
003680,한성기업,KOSPI,,4895,1,220,4.71,4675,4985,4675,90425,439388475,30395575925,6209515,STK,수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",1989-01-26,12월,"임우근,임준호(각자대표)",http://www.hsep.com,부산광역시
040160,누리플렉스,KOSDAQ,우량기업부,2520,1,100,4.13,2435,2520,2435,14402,35882790,30379948200,12055535,KSQ,소프트웨어 개발 및 공급업,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW",2000-08-29,12월,한정훈,http://www.nuriflex.co.kr,서울특별시
012620,원일특강,KOSDAQ,우량기업부,6900,1,160,2.37,6740,6930,6710,2509,17149380,30360000000,4400000,KSQ,1차 철강 제조업,특수강,1994-06-28,12월,"신용문,최극태(각자 대표이사)",http://www.wonilsteel.co.kr,경기도
026040,제이에스티나,KOSDAQ,중견기업부,1839,1,47,2.62,1780,1859,1780,18724,34126133,30350469810,16503790,KSQ,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",1999-12-21,12월,"대표이사 김유미, 장호선 각자대표",http://www.jestina.co.kr,서울특별시
310870,디와이씨,KOSDAQ,벤처기업부,1463,1,38,2.67,1424,1464,1400,82955,118898578,30265477473,20687271,KSQ,자동차 신품 부품 제조업,자동차 부품,2018-12-20,12월,"김용덕, 임동하(공동대표이사)",http://dycauto.com,경상북도
058110,멕아이씨에스,KOSDAQ,기술성장기업부,1885,1,109,6.14,1720,1889,1687,115724,207392307,30255249050,16050530,KSQ,의료용 기기 제조업,인공호흡기,2015-12-14,12월,김종철,http://www.mek-ics.com,경기도
362990,드림인사이트,KOSDAQ,벤처기업부,1797,1,113,6.71,1670,1836,1670,64816,114760874,30190631478,16800574,KSQ,광고업,광고대행,2024-01-25,12월,김기철,http://bydream.co.kr/,서울특별시
274400,이노시뮬레이션,KOSDAQ,기술성장기업부,3840,1,190,5.21,3575,3905,3575,12330,46429870,30028131840,7819826,KSQ,소프트웨어 개발 및 공급업,"스마트 모빌리티 시뮬레이터, XR 가상훈련 시스템 등",2023-07-06,12월,조준희,http://www.innosim.com,서울특별시
405000,플라즈맵,KOSDAQ,투자주의환기종목(소속부없음),1151,1,81,7.57,1070,1160,1070,51979,58102375,30014447444,26076844,KSQ,의료용 기기 제조업,플라즈마 멸균기 및 표면처리기기,2022-10-21,12월,김형민(단독 대표이사),http://plasmapp.com/,대전광역시
199730,바이오인프라,KOSDAQ,벤처기업부,6160,1,390,6.76,5890,6200,5800,9364,56501530,29964500720,4864367,KSQ,자연과학 및 공학 연구개발업,"생동성시험, 검체 분석",2023-03-02,12월,이상득,http://bioinfrakorea.co.kr,경기도
047080,한빛소프트,KOSDAQ,중견기업부,1207,1,67,5.88,1140,1216,1137,138954,164758109,29960590934,24822362,KSQ,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,12월,이승현,http://www.hanbitsoft.co.kr,서울특별시
000950,전방,KOSPI,,17810,1,630,3.67,17180,18010,16700,1773,31193220,29920800000,1680000,STK,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",1968-10-21,12월,조덕현,http://www.chonbang.co.kr,서울특별시
317240,TS트릴리온,KOSDAQ,관리종목(소속부없음),279,0,0,0.0,0,0,0,0,0,29920217238,107240922,KSQ,기타 화학제품 제조업,기업인수합병,2019-04-29,12월,김용채,,서울특별시
147760,피엠티,KOSDAQ,벤처기업부,2765,1,250,9.94,2470,2795,2470,30437,81970195,29916929490,10819866,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체 검사용 프로브카드,2016-12-12,12월,조용호,http://pmt23.com,충청남도
131760,파인텍,KOSDAQ,중견기업부,687,1,15,2.23,670,707,669,101037,69393681,29837497521,43431583,KSQ,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,,서울특별시
009620,삼보산업,KOSDAQ,중견기업부,2020,4,465,29.9,1571,2020,1570,1986056,3831875545,29809503600,14757180,KSQ,1차 비철금속 제조업,알미늄괴,1993-12-07,12월,"이태용, 최재훈 (각자대표이사)",http://www.samboind.com,경상남도
068940,셀피글로벌,KOSDAQ,투자주의환기종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ,전자부품 제조업,신용카드 및 전자화폐 등,2010-10-19,12월,유기종,http://www.cardnsoft.com,대구광역시
403360,라피치,KONEX,일반기업부,8600,1,200,2.38,8390,8600,8390,20,169900,29665304400,3449454,KNX,소프트웨어 개발 및 공급업,Conversational AI Service 제품 및 생체인증(음성) Service 제품,2021-12-14,12월,어범석,http://www.rapeech.com,서울특별시
052460,아이크래프트,KOSDAQ,중견기업부,2030,1,62,3.15,1925,2040,1925,61771,122779735,29654110080,14607936,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",2005-01-03,12월,"박우진, 서익수(각자 대표이사)",http://www.icraft21.com,서울특별시
318160,셀바이오휴먼텍,KOSDAQ,벤처기업부,3200,1,205,6.84,2980,3210,2980,34637,107937530,29634883200,9260901,KSQ,기타 섬유제품 제조업,마스크팩 섬유소재(시트),2023-04-20,12월,이권선,http://cellbiohumantech.co.kr/,경기도
331520,밸로프,KOSDAQ,중견기업부,582,1,17,3.01,537,585,537,80919,46155960,29603074980,50864390,KSQ,소프트웨어 개발 및 공급업,기업인수합병,2019-10-29,12월,신재명,,서울특별시
058450,한주에이알티,KOSDAQ,중견기업부,2000,2,-25,-1.23,2120,2120,1993,17943,36356332,29587242000,14793621,KSQ,플라스틱제품 제조업,"컴퓨터, 복사기 등의 부품",2002-01-17,12월,윤정호,http://www.ilya.co.kr,서울특별시
340810,씨유박스,KOSDAQ,기술성장기업부,2790,1,50,1.82,2740,2950,2710,20252,56476985,29568037770,10597863,KSQ,소프트웨어 개발 및 공급업,"AI얼굴인식 시스템, AI얼굴인증 솔루션, AI 객체인식 솔루션, AI데이터 플랫폼",2023-05-19,12월,남운성,http://www.cubox.ai,서울특별시
267080,세븐브로이맥주,KONEX,일반기업부,2485,1,315,14.52,2485,2485,2485,3,7455,29500448880,11871408,KNX,알코올음료 제조업,맥주 등 주류 및 음료,2024-01-17,12월,김강삼,http://sevenbrau.com,전북특별자치도
456190,큐라켐,KONEX,일반기업부,16800,0,0,0.0,0,0,0,0,0,29472004800,1754286,KNX,의료용품 및 기타 의약 관련제품 제조업,방사성동위원소 표지화합물 합성,2023-05-18,12월,신숙정,http://www.curachem.com,충청북도
206950,볼빅,KONEX,일반기업부,2090,1,5,0.24,2395,2395,2000,6,12585,29421483850,14077265,KNX,운동 및 경기용구 제조업,골프공,2015-12-30,12월,홍승석,http://www.volvik.co.kr,충청북도
372800,아이티아이즈,KOSDAQ,벤처기업부,4875,1,175,3.72,4630,4900,4550,3898,18378780,29381576250,6026990,KSQ,소프트웨어 개발 및 공급업,"디지털금융솔루션 제공 및 AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)",2021-11-11,12월,이성남,http://www.iteyes.co.kr/,서울특별시
412350,레이저쎌,KOSDAQ,기술성장기업부,3365,1,315,10.33,3020,3715,3020,221034,762290220,29366260780,8726972,KSQ,특수 목적용 기계 제조업,"에어리어 레이저솔루션, LSR, LCB, LSB, BSOM 등",2022-06-24,12월,안건준,http://www.laserssel.com,경기도
221800,유투바이오,KOSDAQ,기술성장기업부,2580,1,195,8.18,2400,2660,2400,45491,116412470,29120965680,11287196,KSQ,기타 과학기술 서비스업,"체외진단검사서비스, 의료IT솔루션",2023-11-02,12월,김진태,http://www.u2bio.com,서울특별시
071950,코아스,KOSPI,,8840,2,-160,-1.78,8950,9390,8710,8634,76914020,29089964800,3290720,STK,가구 제조업,"사무용가구,금속가구 도매,제조",2005-08-04,12월,민경중,http://www.ikoas.com,서울특별시
072520,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ,생활용품 도매업,휴대폰윈도우,2004-10-29,12월,황병호,http://gennbio.com,경기도
004365,세방우,KOSPI,,7790,1,100,1.3,7850,7850,7700,3985,30784340,28739257500,3689250,STK,,,,,,,
187270,신화콘텍,KOSDAQ,벤처기업부,2830,1,180,6.79,2640,2850,2640,36696,100886785,28707081350,10143845,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)",2014-08-08,12월,이정진,http://www.sh-ct.co.kr,경기도
438700,버넥트,KOSDAQ,기술성장기업부,2575,1,135,5.53,2450,2600,2450,17619,44196665,28698091750,11144890,KSQ,소프트웨어 개발 및 공급업,산업용 XR 솔루션,2023-07-26,12월,하태진,http://www.virnect.com,서울특별시
354200,엔젠바이오,KOSDAQ,기술성장기업부,2080,1,70,3.48,2035,2125,2035,107433,223481965,28576046720,13738484,KSQ,"그외 기타 전문, 과학 및 기술 서비스업","유전체 분야 진단시약 제조 및 유전체 분야 소프트웨어 연구,개발,판매",2020-12-10,12월,최대출,http://ngenebio.com,서울특별시
038950,파인디지털,KOSDAQ,중견기업부,2790,1,60,2.2,2730,2835,2730,6967,19403365,28488034350,10210765,KSQ,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000-05-04,12월,김용훈,http://www.finedigital.com,경기도
005820,원림,KOSPI,,12350,1,90,0.73,12260,12460,12260,3385,41980180,28379929500,2297970,STK,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,신성엽,http://www.wonlim.co.kr,서울특별시
198940,한주라이트메탈,KOSDAQ,중견기업부,728,1,20,2.82,695,732,695,112254,80622228,28335927984,38922978,KSQ,1차 비철금속 제조업,알루미늄 기반 경량화 자동차 부품,2023-01-19,12월,이용진,http://www.hanjoolightmetal.com,울산광역시
451700,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),1973,2,-1,-0.05,1984,1984,1970,38835,76557898,28312550000,14350000,KSQ,금융 지원 서비스업,금융 지원 서비스업,2023-06-23,12월,박준우,,서울특별시
257990,나우코스,KONEX,일반기업부,4800,3,0,0.0,4800,4800,4800,2,9600,28278681600,5891392,KNX,기타 화학제품 제조업,"화장품, 동물용의약외품",2020-12-30,12월,김태원 (단독대표이사),http://www.nowcos.com/,세종특별자치시
302920,더콘텐츠온,KONEX,일반기업부,6200,2,-200,-3.13,6200,6200,6200,10,62000,28224625800,4552359,KNX,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화제작, 투자, 배급 및 영화디지털배급",2018-08-13,12월,김상윤,http://www.tcokr.com,서울특별시
008600,윌비스,KOSPI,,418,1,32,8.29,375,428,375,718901,296646152,28104664302,67236039,STK,생활용품 도매업,"스웨터,니트,셔츠 도매,제조/컴퓨터주변기기 무역,오파,임대",1989-07-28,12월,"임찬혁(대표집행임원), 송주호(대표집행임원)",http://www.willbes.com,충청남도
354390,바스칸바이오제약,KONEX,일반기업부,4000,3,0,0.0,4000,4000,4000,4,16000,28072988000,7018247,KNX,의약품 제조업,"일반의약품, 전문의약품, 의료기기",2022-07-20,12월,이법표,http://www.baskhanbio.com,경기도
179720,머니무브,KONEX,일반기업부,12500,2,-990,-7.34,12500,13470,12500,5,64460,28071425000,2245714,KNX,기타 금융업,"신용평가솔루션, 온라인투자연계금융서비스",2013-07-01,12월,이상규,http://www.lendingmachine.co.kr,서울특별시
258610,케일럼,KOSDAQ,중견기업부,1045,1,29,2.85,1026,1047,1021,14526,15075717,27992553985,26787133,KSQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","지열발전설비, 항공기MRO, 항공부품제조",2017-08-22,12월,최연지,http://www.ewkinc.co.kr,부산광역시
015260,에이엔피,KOSPI,,620,1,29,4.91,601,630,595,15408,9424779,27972474280,45116894,STK,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",1988-01-18,12월,전운관,http://anpcb.co.kr,인천광역시
233250,메디안디노스틱,KONEX,일반기업부,16000,0,0,0.0,0,0,0,0,0,27944544000,1746534,KNX,의료용품 및 기타 의약 관련제품 제조업,동물질병 체외진단키트 및 진단용 시약,2017-06-26,12월,오진식,http://www.mediandiagnostics.com,강원특별자치도
048770,TPC,KOSDAQ,벤처기업부,1778,1,28,1.6,1711,1795,1623,30262,53659091,27911027998,15697991,KSQ,일반 목적용 기계 제조업,"구동기기(실린더), 방향제어기(밸브)",2001-01-16,12월,"엄주섭, 엄재윤",http://www.TPCpage.com,인천광역시
068100,케이웨더,KOSDAQ,기술성장기업부,2805,1,280,11.09,2495,2825,2495,49028,132334960,27880617270,9939614,KSQ,일반 목적용 기계 제조업,"공기개선솔루션, 기상데이터, 공기측정솔루션 등",2024-02-22,12월,김동식,http://www.kweather.co.kr,서울특별시
091340,S&K폴리텍,KOSDAQ,중견기업부,2380,1,130,5.78,2210,2390,2210,32510,74763830,27854855980,11703721,KSQ,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도
192410,휴림네트웍스,KOSDAQ,중견기업부,1954,1,36,1.88,1918,2030,1832,43823,84550151,27816225620,14235530,KSQ,통신 및 방송 장비 제조업,"지능형서비스로봇, 기지국안테나, 여행",2014-08-14,12월,김봉관,http://www.hyulimnetworks.com/,서울특별시
000760,이화산업,KOSPI,,9930,1,510,5.41,9420,9930,9120,796,7561180,27804000000,2800000,STK,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",1994-04-29,12월,홍성우,http://www.rifa.co.kr,서울특별시
001465,BYC우,KOSPI,,12870,2,-40,-0.31,12880,13000,12820,1069,13766130,27720049500,2153850,STK,,,,,,,
318010,팜스빌,KOSDAQ,중견기업부,3495,2,-155,-4.25,3370,3680,3290,530919,1812754205,27713036310,7929338,KSQ,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,2019-10-22,12월,이병욱,http://www.pharmsville.com,서울특별시
078590,휴림에이텍,KOSDAQ,중견기업부,510,1,29,6.03,481,513,481,177307,88797150,27647272890,54210339,KSQ,자동차 신품 부품 제조업,자동차내장카페트,2005-10-27,12월,설정호,http://www.hyulimatech.co.kr,경상남도
035620,바른손이앤에이,KOSDAQ,중견기업부,371,1,14,3.92,357,381,357,186148,68985609,27617119425,74439675,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 및 콘텐츠 투자배급,1999-08-13,12월,최윤희,http://www.barunsonena.com/,서울특별시
086060,진바이오텍,KOSDAQ,중견기업부,3200,1,65,2.07,3140,3270,3140,222996,714139860,27553878400,8610587,KSQ,산업용 농·축산물 및 동·식물 도매업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",2006-04-28,12월,이찬호,http://www.genebiotech.co.kr,충청남도
088290,이원컴포텍,KOSDAQ,중견기업부,879,1,41,4.89,830,909,829,77934,69024338,27540537051,31331669,KSQ,자동차 신품 부품 제조업,에어서스펜션 시트/일반고정형 시트/스프링서스펜션 시트,2009-12-01,12월,박주성,http://www.ewonseat.co.kr,전북특별자치도
328380,솔트웨어,KOSDAQ,벤처기업부,803,1,38,4.97,765,830,765,79534,63897099,27513010734,34262778,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",enView,2019-08-20,12월,이정근,http://saltware.co.kr,경기도
143540,영우디에스피,KOSDAQ,벤처기업부,615,2,-3,-0.49,609,635,581,78797,48413344,27428935425,44599895,KSQ,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비,2014-10-29,12월,박금성,http://www.ywdsp.com,충청남도
043710,서울리거,KOSDAQ,중견기업부,543,1,26,5.03,517,550,488,39496,20613113,27257991840,50198880,KSQ,기타 전문 도매업,의약품 도매 및 화장품 도소매,2002-07-11,12월,이재규,http://www.seouleaguer.net,서울특별시
900110,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),63,1,4,6.78,58,63,58,9533495,580885348,27211719150,431932050,KSQ,기타 금융업,"스포츠화, 스포츠의류",2010-04-23,12월,"정강위, 정소영",http://www.qiuzhi.com,홍콩
303030,지니틱스,KOSDAQ,벤처기업부,760,1,22,2.98,742,762,742,114666,86291058,27166707680,35745668,KSQ,반도체 제조업,반도체 IC,2018-08-30,12월,권석만,http://www.zinitix.com,경기도
037400,우리엔터프라이즈,KOSDAQ,우량기업부,1033,1,31,3.09,991,1033,991,47810,48430674,27088716418,26223346,KSQ,상품 종합 도매업,"변환장치 제조업 백열전구, 형광등",1999-12-16,12월,엄태욱,http://www.wooree.co.kr,경기도
001070,대한방직,KOSPI,,5110,1,220,4.5,4890,5140,4890,3953,19658195,27083000000,5300000,STK,직물직조 및 직물제품 제조업,"면사,화섬사,면직물 제조,판매,건설",1973-12-28,12월,"설 범, 김 인호",http://www.thtc.co.kr,서울특별시
184230,SGA솔루션즈,KOSDAQ,벤처기업부,432,1,20,4.85,383,438,383,159710,66677509,27042837552,62599161,KSQ,소프트웨어 개발 및 공급업,보안솔루션,2013-12-20,12월,최영철,http://sgasol.kr,경기도
045520,크린앤사이언스,KOSDAQ,중견기업부,4155,1,105,2.59,3960,4195,3960,7813,31731575,27007500000,6500000,KSQ,일반 목적용 기계 제조업,자동차용 여과지,2000-12-05,12월,곽규범,http://www.cands.co.kr,서울특별시
379390,이성씨엔아이,KONEX,일반기업부,9450,1,150,1.61,9450,9450,9450,1,9450,26851797000,2841460,KNX,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 계측제어 서비스(경상정비),2021-06-04,12월,"박기선, 이명춘",http://www.iscni.co.kr/,부산광역시
222420,쎄노텍,KOSDAQ,중견기업부,590,1,10,1.72,552,590,549,99923,57055870,26821536290,45460231,KSQ,기타 비금속 광물제품 제조업,세라믹 비드,2015-08-06,12월,"이승호, 이주성(각자)",http://www.cenotec.com,경상남도
217880,틸론,KONEX,일반기업부,2500,1,5,0.2,2600,2610,2400,10289,25444555,26818225000,10727290,KNX,소프트웨어 개발 및 공급업,"가상화 솔루션(D,A,V,E,I,T Solution) 및 ecloud.com",2015-05-28,12월,최백준,http://www.tilon.com,서울특별시
246250,에스엘에스바이오,KOSDAQ,기술성장기업부,1745,1,95,5.76,1647,1757,1620,105524,180832627,26782619470,15348206,KSQ,"그외 기타 전문, 과학 및 기술 서비스업","의약품 품질관리, 신약개발지원, 체외진단기기",2023-10-20,12월,이영태,http://www.slabs.co.kr,경기도
148250,알엔투테크놀로지,KOSDAQ,벤처기업부,3585,1,140,4.06,3445,3620,3330,6979,24570430,26497401810,7391186,KSQ,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더",2016-06-22,12월,이효종,http://www.rn2.co.kr,경기도
353190,휴럼,KOSDAQ,중견기업부,672,1,25,3.86,632,680,632,56359,37102623,26462298240,39378420,KSQ,기타 식품 제조업,금융지원 서비스,2020-06-17,12월,김진석,,서울특별시
317860,노드메이슨,KONEX,일반기업부,5900,3,0,0.0,5050,5900,5050,501,2531900,26421468500,4478215,KNX,기타 화학제품 제조업,헉슬리/Huxley 화장품(스킨케어 스페셜/스킨케어베이직),2019-12-06,12월,구자풍,http://www.huxley.co.kr,서울특별시
361670,삼영에스앤씨,KOSDAQ,기술성장기업부,4635,1,180,4.04,4705,4705,4500,8754,40003685,26269594830,5667658,KSQ,전자부품 제조업,"칩형 온습도센서,상대습도센서,미세먼지센서, 공기질 통합센서 노드 및 트랜스미터",2021-05-21,12월,박상익,http://samyoungsnc.com,경기도
072950,빛샘전자,KOSDAQ,우량기업부,3260,1,65,2.03,3170,3325,3170,30426,98501850,26251508600,8052610,KSQ,전자부품 제조업,"전광판용 LED 모듈, LED 전광판, 광접속함체",2012-03-21,12월,"강만준, 강명구 (각자대표)",http://www.vissem.com,경기도
009310,참엔지니어링,KOSPI,,309,1,13,4.39,296,311,294,157428,47954777,26224032471,84867419,STK,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매),1987-11-12,12월,이경희,http://www.charmeng.com,경기도
039310,세중,KOSDAQ,중견기업부,1445,1,28,1.98,1428,1475,1399,37176,53613346,26185808815,18121667,KSQ,소프트웨어 개발 및 공급업,여행,2000-06-09,12월,"천신일,김기백",http://www.sejoong.com,서울특별시
191600,블루탑,KONEX,일반기업부,9180,0,0,0.0,0,0,0,0,0,26163000000,2850000,KNX,전자부품 제조업,,2016-08-05,12월,김상봉,http://www.e-tkc.com,인천광역시
247660,나노씨엠에스,KOSDAQ,기술성장기업부,6000,1,310,5.45,5600,6140,5600,10209,60193500,26063520000,4343920,KSQ,전자부품 제조업,"근적외선 흡수/반사 안료, 자외선 유기형광 안료, 적외선 발광체",2021-03-09,12월,신동근,http://www.nanocms.co.kr,충청남도
002690,동일제강,KOSPI,,1283,1,83,6.92,1200,1296,1190,33284,40963832,26045361880,20300360,STK,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",2015-09-24,12월,"민세홍, 양영석, 김우진 (각자대표)",http://www.dongil-steel.com,경기도
377460,위니아에이드,KOSDAQ,투자주의환기종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ,상품 종합 도매업,"전자제품 소매, 물류주선, 서비스대행",2022-06-23,12월,김희웅,http://www.winiaaid.com,광주광역시
355690,에이텀,KOSDAQ,기술성장기업부,4810,1,225,4.91,4585,5000,4585,15603,74870335,25997953800,5404980,KSQ,전자부품 제조업,평판형 트랜스,2023-12-01,12월,한택수,http://www.iatum.com/,경기도
000040,KR모터스,KOSPI,,431,1,9,2.13,421,439,418,282685,121803537,25917266108,60132868,STK,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",1976-05-25,12월,노성석,http://www.krmotors.com,경상남도
060900,DGP,KOSDAQ,중견기업부,1026,1,56,5.77,921,1189,921,392493,426414871,25914942954,25258229,KSQ,전기업,풍력 및 태양광 발전업,2002-09-17,12월,오경원,http://www.daehangreenpower.com,전라남도
193250,링크드,KOSDAQ,중견기업부,408,1,18,4.62,387,417,387,118944,48162963,25835937816,63323377,KSQ,전자부품 제조업,휴대폰용 진동모터,2014-12-29,12월,민용재,http://linkedseoul.com,서울특별시
076340,관악산업,KONEX,일반기업부,5300,0,0,0.0,0,0,0,0,0,25818738000,4871460,KNX,기반조성 및 시설물 축조관련 전문공사업,"수중공사, 준설공사 등",2015-05-18,12월,이규항,http://www.gwan-ak.co.kr,서울특별시
038530,케이바이오,KOSDAQ,중견기업부,223,1,10,4.69,210,226,209,500651,108921421,25804299381,115714347,KSQ,생활용품 도매업,"실험용 시약, 과학기자재 등",2000-06-09,12월,조정영,http://www.kbiocompany.com,서울특별시
011090,에넥스,KOSPI,,430,1,7,1.65,421,445,421,292960,125955790,25796405630,59991641,STK,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",1995-07-08,12월,박진규,http://www.enex.co.kr,서울특별시
317120,라닉스,KOSDAQ,기술성장기업부,2670,1,105,4.09,2430,2670,2430,36437,96198440,25792200000,9660000,KSQ,반도체 제조업,"자동차 및 IoT 통신, 보안솔루션",2019-09-18,12월,최승욱,http://www.ranix.co.kr,서울특별시
007120,미래아이앤지,KOSPI,,893,1,23,2.64,865,904,865,158248,141354139,25788596944,28878608,STK,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,http://www.miraeing.co.kr,서울특별시
025440,DH오토웨어,KOSDAQ,중견기업부,837,1,4,0.48,848,859,820,125703,105640719,25763884488,30781224,KSQ,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,1995-05-22,12월,"김진우, 지태수",http://www.dseltec.co.kr,서울특별시
297570,알로이스,KOSDAQ,벤처기업부,741,1,14,1.93,726,746,723,120377,88574913,25654322538,34621218,KSQ,통신 및 방송 장비 제조업,안드로이드 OTT 멀티미디어 디바이스,2018-07-20,12월,권충식,http://www.aloys.co.kr,경기도
101390,아이엠,KOSDAQ,투자주의환기종목(소속부없음),2295,1,5,0.22,2270,2435,2255,91837,213234625,25621900965,11164227,KSQ,전자부품 제조업,휴대폰카메라모듈 등,2008-07-23,12월,김태동,http://www.im2006.com,경기도
003495,대한항공우,KOSPI,,23050,1,450,1.99,22600,23600,22300,1216,27809500,25603801700,1110794,STK,,,,,,,
900300,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),524,1,20,3.97,499,547,488,621186,325428368,25576042808,48809242,KSQ,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)",2016-11-04,12월,채정망,,홍콩
019685,대교우B,KOSPI,,1316,1,35,2.73,1267,1345,1255,6012,7669264,25565918840,19426990,STK,,,,,,,
