Symbol,Category,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap
438100,7,ACE 미국나스닥100채권혼합액티브,13535,5,-50,-0.37,13518.0,13.0669,171830,2325,920
228810,2,TIGER 미디어컨텐츠,5520,5,-90,-1.6,5540.0,35.018,208096,1148,919
445290,2,KODEX K-로봇액티브,11950,5,-320,-2.61,11956.0,-2.2311,27821,334,914
419890,6,히어로즈 단기채권ESG액티브,109820,5,-20,-0.02,109806.0,1.0673,15084,1656,912
465610,4,ACE 미국빅테크TOP7 Plus레버리지(합성),29850,5,-1830,-5.78,29744.0,68.0636,194313,5807,896
472150,2,TIGER 배당커버드콜액티브,9790,5,-175,-1.76,9804.0,-1.8904,49524,484,883
486830,6,HANARO 머니마켓액티브,50800,2,5,0.01,50809.0,0.9138,2279,115,869
481430,6,RISE 국고채10년액티브,105895,5,-905,-0.85,106033.0,1.545,610,64,861
480040,4,ACE 미국반도체데일리타겟커버드콜(합성),10095,5,-260,-2.51,10131.0,9.9723,96922,980,858
491230,6,PLUS 국공채머니마켓액티브,50540,2,10,0.02,50543.0,0.9086,919,46,850
476070,4,KODEX 글로벌비만치료제TOP2 Plus,10775,5,-300,-2.71,10920.0,-11.6756,97291,1054,840
449770,4,KOSEF 미국S&P500,17075,5,-360,-2.06,17076.0,17.4706,12702,217,837
284430,6,KODEX 200미국채혼합,12715,5,-135,-1.05,12722.0,0.4298,59685,759,824
139230,2,TIGER 200 중공업,5430,2,35,0.65,5439.0,11.8134,281990,1523,818
144600,5,KODEX 은선물(H),5325,5,-160,-2.92,5323.0,0.6422,425146,2263,809
325010,2,KODEX 성장주,13325,5,-325,-2.38,13337.0,-1.2659,466,6,800
452250,6,ACE 미국30년국채선물레버리지(합성 H),5820,5,-235,-3.88,5820.0,-19.9075,321959,1879,792
475280,6,ACE 8월만기자동연장회사채AA-이상액티브,10360,2,10,0.1,10355.0,0.828,5,0,790
150460,2,TIGER 중국소비테마,5785,2,50,0.87,5858.0,-8.8236,10740,61,772
252710,3,TIGER 200선물인버스2X,2695,2,125,4.86,2693.0,7.3068,3187252,8557,768
478150,4,TIMEFOLIO 글로벌우주테크&방산액티브,13235,5,-380,-2.79,13250.0,24.0546,55017,728,761
136340,6,RISE 중기우량회사채,106490,5,-180,-0.17,106510.0,1.1876,1354,144,757
473460,4,KODEX 미국서학개미,18980,5,-765,-3.87,18897.0,52.9434,926220,17584,750
266420,2,KODEX 헬스케어,16125,5,-520,-3.12,16188.0,-2.7746,29273,473,742
267770,3,TIGER 200선물레버리지,10830,5,-525,-4.62,10815.0,-9.4137,141976,1539,736
476760,6,ACE 미국30년국채액티브,10210,5,-125,-1.21,10263.0,-2.2418,145433,1488,715
174360,4,RISE 중국본토대형주CSI100,18795,2,150,0.8,18863.0,28.7638,5679,105,714
412570,2,TIGER 2차전지TOP10레버리지,1508,5,-54,-3.46,1528.0,-38.7451,1314281,1970,713
464240,6,히어로즈 26-09 회사채(AA-이상)액티브,52410,5,-70,-0.13,52447.0,1.2619,13457,706,713
448330,1,KODEX 삼성전자채권혼합,10385,5,-115,-1.1,10377.0,-3.475,84713,880,706
458750,4,TIGER 미국배당다우존스타겟커버드콜1호,11700,5,-180,-1.52,11683.0,10.7382,52079,609,696
463300,4,RISE 중국본토CSI300,10865,2,40,0.37,11022.0,32.0121,3368,36,695
489030,2,PLUS 고배당주위클리커버드콜,9905,5,-100,-1.0,9897.0,-0.1796,202455,2007,683
139280,2,TIGER 경기방어,9895,5,-185,-1.84,9894.0,-0.885,3595,35,667
225040,4,TIGER 미국S&P500레버리지(합성 H),45580,5,-2985,-6.15,45554.0,15.6034,44188,2018,665
414270,4,ACE G2전기차&자율주행액티브,11770,5,-475,-3.88,11730.0,49.1473,84816,1000,665
236350,4,TIGER 인도니프티50레버리지(합성),44550,5,-655,-1.45,44971.0,2.7386,6059,268,659
195980,4,PLUS 신흥국MSCI(합성 H),9680,5,-120,-1.22,9778.0,0.5128,121369,1169,656
278240,3,RISE 코스닥150선물레버리지,7495,5,-430,-5.43,7494.0,-13.4826,35185,263,656
261220,5,KODEX WTI원유선물(H),14490,5,-35,-0.24,14483.0,4.2339,28582,413,652
310960,1,TIGER 200TR,18410,5,-455,-2.41,18444.0,-3.4051,13684,252,644
497880,6,SOL CD금리&머니마켓액티브,50150,2,10,0.02,50152.0,,42106,2111,641
437070,6,KODEX 아시아달러채권ESG플러스액티브,60650,2,170,0.28,60807.0,6.4788,11,0,626
395290,2,HANARO Fn K-POP&미디어,7115,2,25,0.35,7131.0,28.792,132846,941,623
269540,4,PLUS 미국S&P500(H),23860,5,-750,-3.05,23852.0,8.4379,11749,280,620
399110,4,SOL 미국S&P500ESG,16735,5,-290,-1.7,16696.0,15.8005,24699,413,619
308620,6,KODEX 미국10년국채선물,11870,2,5,0.04,11866.0,2.5496,55316,656,617
138540,2,TIGER 현대차그룹+펀더멘털,26700,5,-250,-0.93,26718.0,0.71,19053,507,614
489570,6,HANARO 25-12 은행채(AA+이상)액티브,10070,2,5,0.05,10075.0,,206,2,609
464310,4,TIGER 글로벌AI&로보틱스 INDXX,13320,5,-280,-2.06,13333.0,18.3637,36570,487,606
261240,7,KODEX 미국달러선물,14220,2,155,1.1,14224.0,9.2003,52699,749,597
411420,4,KODEX 미국메타버스나스닥액티브,15195,5,-620,-3.92,15217.0,39.2778,29183,444,593
266160,2,RISE 고배당,13085,5,-205,-1.54,13096.0,-2.4945,9856,128,582
315960,2,RISE 대형고배당10TR,17885,5,-475,-2.59,17885.0,-1.8969,11402,203,581
483330,4,ACE 마이크로소프트밸류체인액티브,12135,5,-370,-2.96,12086.0,26.3769,51374,623,576
483340,4,ACE 구글밸류체인액티브,10985,5,-375,-3.3,10959.0,26.9273,292013,3205,566
204450,4,KODEX 차이나H레버리지(H),1986,5,-39,-1.93,1990.0,33.9285,249439,493,558
203780,4,TIGER 미국나스닥바이오,23010,5,-700,-2.95,23020.0,0.4873,12059,277,557
494310,2,KODEX 반도체레버리지,7565,5,-490,-6.08,7632.0,,99373,753,556
454320,2,HANARO CAPEX설비투자iSelect,13825,2,40,0.29,13846.0,2.4907,144829,1982,553
455960,6,RISE 미국달러SOFR금리액티브(합성),11835,2,120,1.02,11873.0,9.2307,20063,237,550
319640,4,TIGER 골드선물(H),16890,5,-280,-1.63,16890.0,2.2632,25020,421,549
487910,4,ACE 인도컨슈머파워액티브,10645,2,10,0.09,10748.0,3.6044,23058,242,548
453330,4,RISE 미국S&P500(H),14385,5,-460,-3.1,14384.0,8.0264,98194,1412,547
329660,7,KODEX TRF5050,16020,5,-150,-0.93,15996.0,7.8,48728,779,545
423170,4,SOL 한국형글로벌반도체액티브,18260,5,-705,-3.72,18476.0,12.3186,7380,135,544
278620,6,PLUS 단기채권액티브,115530,2,55,0.05,115532.0,0.9661,10090,1165,537
440640,6,ACE 단기채권알파액티브,108830,2,10,0.01,108832.0,0.8666,6238,678,537
233160,3,TIGER 코스닥150 레버리지,7450,5,-410,-5.22,7447.0,-13.5314,524068,3912,533
456680,4,TIGER 차이나전기차레버리지(합성),6125,2,75,1.24,6264.0,83.6115,47511,288,515
461600,6,SOL 미국30년국채액티브(H),8960,5,-195,-2.13,9073.0,-9.6249,125845,1129,506
464920,4,PLUS 일본반도체소부장,12735,5,-195,-1.51,12746.0,3.2335,1822,23,503
469150,2,ACE AI반도체포커스,12190,5,-385,-3.06,12207.0,-5.2731,41657,507,500
272910,6,ACE 중장기국공채액티브,106540,5,-110,-0.1,106562.0,1.3686,134,14,500
447620,7,SOL 미국TOP5채권혼합40 Solactive,13480,5,-195,-1.43,13526.0,10.016,43571,587,499
395170,2,KODEX Top10동일가중,7270,5,-175,-2.35,7271.0,-3.5622,2372,17,494
407830,4,에셋플러스 글로벌플랫폼액티브,13590,5,-495,-3.51,13580.0,52.9315,15700,213,489
484890,6,SOL 머니마켓액티브,50895,2,5,0.01,50901.0,0.8621,6155,313,487
442320,4,RISE 글로벌원자력,19060,5,-410,-2.11,19336.0,27.5884,46413,882,486
329670,7,KODEX TRF7030,18610,5,-155,-0.83,18587.0,9.7689,23487,436,484
152380,6,KODEX 국채선물10년,69580,5,-645,-0.92,69644.0,1.4372,2058,143,480
494670,2,TIGER 조선TOP10,11665,2,220,1.92,11676.0,,433125,5027,478
261270,7,KODEX 미국달러선물인버스,7820,5,-75,-0.95,7820.0,-7.2813,141858,1108,478
245360,4,TIGER 차이나HSCEI,11370,2,80,0.71,11365.0,26.7827,45602,516,478
251600,7,PLUS 고배당주채권혼합,12415,5,-75,-0.6,12426.0,0.4746,21782,270,472
491220,1,PLUS 200TR,37495,5,-765,-2.0,37397.0,-3.4692,120,4,469
403790,1,마이다스 코스피액티브,19440,5,-315,-1.59,19395.0,-1.8873,10053,195,467
322400,2,HANARO e커머스,9780,5,-210,-2.1,9751.0,8.3514,555,5,460
434730,2,HANARO 원자력iSelect,17305,5,-285,-1.62,17360.0,4.237,30953,535,459
114100,6,RISE 국고채3년,109585,5,-345,-0.31,109642.0,1.3693,43,4,458
477730,4,KODEX 인도타타그룹,10525,5,-105,-0.99,10712.0,-2.7003,29718,311,458
280930,4,KODEX 미국러셀2000(H),13430,5,-680,-4.82,13453.0,8.9154,97645,1312,457
484880,2,SOL 금융지주플러스고배당,10965,5,-105,-0.95,10964.0,1.2068,160823,1762,455
475270,6,ACE 5월만기자동연장회사채AA-이상액티브,10365,2,5,0.05,10362.0,0.7782,141,1,453
465660,4,TIGER 일본반도체FACTSET,11415,5,-190,-1.64,11482.0,-0.1721,6806,77,451
453080,4,KOSEF 미국나스닥100(H),17255,5,-700,-3.9,17298.0,13.1736,129639,2241,431
441540,2,HANARO Fn조선해운,14870,2,190,1.29,14945.0,14.6875,60646,897,431
475350,4,RISE 버크셔포트폴리오TOP10,12770,5,-110,-0.85,12667.0,14.2857,27712,352,428
426150,6,WON 대한민국국고채액티브,57715,5,-255,-0.44,57626.0,2.5836,1248,72,422
469070,2,RISE AI&로봇,7895,5,-205,-2.53,7892.0,7.427,79817,630,422
123320,3,TIGER 레버리지,14000,5,-685,-4.66,13970.0,-8.9303,82964,1161,420
099140,4,KODEX 차이나H,19455,3,0,0.0,19470.0,28.5431,6774,131,418
448490,6,HANARO 32-10 국고채액티브,57475,5,-355,-0.61,57428.0,1.5898,2437,140,415
122260,6,KOSEF 통안채1년,106305,2,45,0.04,106301.0,0.9116,539,57,415
490600,4,RISE 미국배당100데일리고정커버드콜,10125,5,-150,-1.46,10094.0,,129750,1315,410
385720,1,TIMEFOLIO 코스피액티브,8905,5,-105,-1.17,8895.0,-1.6376,4802,42,410
266360,2,KODEX 미디어&엔터테인먼트,11565,5,-300,-2.53,11575.0,14.0865,12401,144,405
336160,6,RISE 금융채액티브,102980,5,-80,-0.08,102982.0,1.3133,466,48,404
464470,6,PLUS 미국채30년액티브,53155,5,-495,-0.92,53146.0,-2.0002,13056,695,401
123310,3,TIGER 인버스,5310,2,115,2.21,5314.0,4.6324,213776,1135,398
385510,2,KODEX K-신재생에너지액티브,15920,5,-160,-1.0,15948.0,-7.3199,2098,33,398
0000D0,7,TIGER 엔비디아미국채커버드콜밸런스(합성),9935,5,-25,-0.25,9943.0,,829451,8232,397
473490,4,KOSEF 글로벌AI반도체,15560,5,-240,-1.52,15603.0,12.2159,30094,467,397
276970,4,KODEX 미국S&P500배당귀족커버드콜(합성 H),8425,5,-180,-2.09,8381.0,-0.1972,24714,208,396
261250,7,KODEX 미국달러선물레버리지,16595,2,325,2.0,16611.0,18.1983,98205,1633,395
460960,7,ACE 글로벌인컴TOP10 SOLACTIVE,11435,5,-80,-0.69,11420.0,10.1492,63246,723,395
152870,1,파워 200,32625,5,-775,-2.32,32676.0,-3.5881,45,1,392
475380,7,RISE 글로벌리얼티인컴,10240,5,-250,-2.38,10265.0,-1.9627,28207,289,389
491010,4,TIGER 글로벌AI인프라액티브,13190,5,-485,-3.55,13111.0,32.0618,62702,827,384
453820,4,KODEX 인도Nifty50레버리지(합성),17780,5,-270,-1.5,17953.0,1.49,19871,354,382
400570,4,KODEX 유럽탄소배출권선물ICE(H),9280,5,-5,-0.05,9332.0,-5.6882,15829,147,381
227540,2,TIGER 200 헬스케어,19335,5,-590,-2.96,19348.0,-3.2063,9988,193,379
466930,2,SOL 자동차TOP3플러스,10635,5,-140,-1.3,10635.0,0.3258,21490,228,378
117700,2,KODEX 건설,2815,5,-30,-1.05,2817.0,-11.5086,44886,126,377
108450,2,ACE 삼성그룹섹터가중,13430,5,-160,-1.18,13418.0,-10.1488,2342,31,376
458030,6,WON 단기국공채액티브,53040,2,15,0.03,53037.0,0.9039,3,0,374
363580,2,KODEX 200IT TR,10360,5,-335,-3.13,10372.0,-9.5178,1300,13,373
138230,7,KOSEF 미국달러선물,16135,2,145,0.91,16173.0,8.9237,7815,126,373
248270,4,TIGER S&P글로벌헬스케어(합성),22650,5,-235,-1.03,22952.0,-5.512,4464,101,371
371450,4,TIGER 글로벌클라우드컴퓨팅INDXX,12690,5,-485,-3.68,12758.0,40.8337,15783,200,371
352560,7,KODEX 미국부동산리츠(H),11825,5,-500,-4.06,11826.0,-4.7895,122436,1449,361
473590,4,ACE 미국주식베스트셀러,18320,5,-515,-2.73,18238.0,44.9961,166538,3045,357
337160,2,KODEX 200ESG,13045,5,-305,-2.28,13054.0,-0.8173,51,0,352
279530,2,KODEX 고배당,10335,5,-50,-0.48,10328.0,1.5548,25219,260,351
365000,2,TIGER 인터넷TOP10,3815,5,-155,-3.9,3814.0,21.0365,158260,608,349
468380,6,KODEX iShares미국하이일드액티브,11475,5,-100,-0.86,11494.0,9.4355,183479,2108,349
465330,2,RISE 2차전지TOP10,8965,5,-175,-1.91,8985.0,-19.6484,74214,664,347
429760,4,PLUS 미국S&P500,15765,5,-340,-2.11,15764.0,16.5846,9215,145,347
332620,6,PLUS 미국장기우량회사채,96695,5,-690,-0.71,96799.0,1.9417,474,45,345
237350,1,KODEX 코스피100,25200,5,-660,-2.55,25184.0,-3.0917,17301,435,340
332500,1,ACE 200TR,21160,5,-490,-2.26,21184.0,-3.542,1371,29,339
426020,4,TIMEFOLIO 미국S&P500액티브,21925,5,-645,-2.86,21863.0,27.6583,26930,591,338
368190,2,HANARO Fn K-뉴딜디지털플러스,7210,5,-170,-2.3,7204.0,-5.2024,188,1,335
388280,2,RISE 컨택트대표,6045,5,-30,-0.49,6044.0,5.1038,553,3,331
476030,4,SOL 미국나스닥100,12940,5,-385,-2.89,12961.0,22.3936,68539,888,330
371470,4,TIGER 차이나바이오테크SOLACTIVE,5780,2,30,0.52,5816.0,20.1671,15967,92,328
195930,4,TIGER 유로스탁스50(합성 H),17275,5,-250,-1.43,17819.0,2.3955,5730,99,328
434960,1,DAISHIN343 K200,32685,5,-670,-2.01,32689.0,-3.615,11,0,327
469170,2,ACE 포스코그룹포커스,4350,5,-110,-2.47,4368.0,-28.1804,4031527,17517,326
476850,1,KoAct 배당성장액티브,9315,5,-65,-0.69,9310.0,-2.8483,306,2,326
491090,4,KODEX 미국테크1조달러기업포커스,12630,5,-290,-2.24,12724.0,21.9443,18572,235,322
298770,4,KODEX 한국대만IT프리미어,24700,5,-265,-1.06,24810.0,8.7989,9209,228,321
102970,2,KODEX 증권,7675,5,-95,-1.22,7679.0,-0.6394,17121,131,319
167860,6,KOSEF 국고채10년레버리지,116105,5,-2015,-1.71,116125.0,2.357,208,24,313
471040,4,KoAct 글로벌AI&로봇액티브,15200,5,-720,-4.52,15164.0,26.7011,32253,489,312
332940,1,HANARO MSCI Korea TR,13535,5,-305,-2.2,13519.0,-5.3676,5,0,311
498400,2,KODEX 200타겟위클리커버드콜,9695,5,-215,-2.17,9700.0,,1025358,9958,310
421320,2,PLUS 우주항공&UAM,12700,5,-90,-0.7,12728.0,-1.1592,9540,121,305
444490,4,WON 미국S&P500,16025,5,-340,-2.08,16002.0,17.1438,14719,235,304
287180,4,PLUS 미국나스닥테크,35590,5,-1240,-3.37,35629.0,16.2012,2464,87,303
304780,3,HANARO 200선물레버리지,15870,5,-660,-3.99,15712.0,-9.2507,264,4,302
479620,4,SOL 미국AI반도체칩메이커,10755,5,-345,-3.11,10776.0,15.0259,16409,176,301
440340,7,TIGER 글로벌멀티에셋TIF액티브,11520,5,-80,-0.69,11486.0,9.084,5514,63,300
498410,2,KODEX 금융고배당TOP10타겟위클리커버드콜,9965,5,-90,-0.9,9976.0,,844244,8389,299
475050,2,ACE KPOP포커스,8420,2,10,0.12,8443.0,39.3537,159190,1335,299
300640,2,RISE 게임테마,8530,5,-190,-2.18,8553.0,2.9515,77637,665,299
272570,6,RISE 중장기국공채액티브,109180,5,-415,-0.38,109260.0,1.4486,4,0,297
495230,1,KoAct 코리아밸류업액티브,9685,5,-180,-1.82,9706.0,,18148,176,295
472830,6,RISE 미국30년국채커버드콜(합성),9675,5,-95,-0.97,9725.0,0.5764,72004,698,295
332610,6,PLUS 미국단기회사채(AAA~A),129615,2,975,0.76,129599.0,8.0917,446,57,293
495050,1,RISE 코리아밸류업,9410,5,-180,-1.88,9411.0,,33565,315,292
256750,4,KODEX 차이나심천ChiNext(합성),10025,2,115,1.16,10046.0,50.952,11397,113,287
160580,5,TIGER 구리실물,11355,2,170,1.52,11541.0,3.6127,21269,241,287
394350,4,KOSEF 글로벌퓨처모빌리티,11845,5,-175,-1.46,11903.0,20.1399,38,0,284
359210,1,KODEX 코스피TR,12175,5,-235,-1.89,12173.0,-3.3113,3894,47,280
271060,5,KODEX 3대농산물선물(H),8245,5,-100,-1.2,8201.0,-2.3406,44776,367,280
395160,2,KODEX 시스템반도체,7875,5,-220,-2.72,7883.0,-8.4794,4493,35,276
438320,4,TIGER 차이나항셍테크레버리지(합성 H),6625,5,-120,-1.78,6634.0,50.2227,104657,687,274
354350,4,HANARO 글로벌럭셔리S&P(합성),20000,5,-305,-1.5,20133.0,20.3259,4096,81,274
453650,4,KODEX 미국S&P500금융,17060,5,-365,-2.09,17044.0,19.2757,31222,532,273
445150,2,KODEX K-친환경조선해운액티브,14295,2,215,1.53,14325.0,14.2857,26735,380,272
211560,2,TIGER 배당성장,19145,5,-165,-0.85,19140.0,-2.0792,1447,27,270
271050,5,KODEX WTI원유선물인버스(H),4295,2,15,0.35,4293.0,-6.1404,143901,617,266
367760,2,RISE 5G테크,9645,5,-145,-1.48,9645.0,-4.9515,2959,28,265
469160,4,ACE 일본반도체,11050,5,-135,-1.21,11053.0,0.9021,2566,28,265
496120,1,ACE 코리아밸류업,9615,5,-185,-1.89,9621.0,,10366,99,260
360140,2,KODEX 200롱코스닥150숏선물,9255,2,30,0.33,9265.0,0.4354,2432,22,259
169950,4,KODEX 차이나A50,21495,5,-50,-0.23,21766.0,26.2155,7072,152,258
387270,4,TIGER 글로벌이노베이션액티브,17130,5,-510,-2.89,17117.0,21.3204,4192,71,257
448570,1,FOCUS AI코리아액티브,11610,5,-250,-2.11,11564.0,-4.239,100,1,255
469060,4,RISE 미국반도체NYSE,14985,5,-550,-3.54,15102.0,10.3808,6649,99,255
493420,4,SOL 미국배당다우존스TR,10510,5,-190,-1.78,10491.0,,136632,1437,252
469050,4,RISE 미국반도체NYSE(H),13605,5,-625,-4.39,13686.0,1.883,10770,146,252
256440,4,ACE 인도네시아MSCI(합성),9665,5,-225,-2.28,9487.0,-6.3447,26391,256,251
276650,4,RISE 글로벌테크놀로지(합성 H),31395,5,-965,-2.98,31500.0,9.9558,620,19,251
438560,6,SOL 국고채3년,106810,5,-105,-0.1,106800.0,1.1542,76,8,251
494840,4,TIGER 미국방산TOP10,9460,5,-100,-1.05,9571.0,,55700,527,251
326230,2,RISE 내수주플러스,8320,5,-95,-1.13,8296.0,-1.9802,406,3,250
200030,4,KODEX 미국S&P500산업재(합성),33205,5,-620,-1.83,33214.0,13.908,2428,80,249
487920,4,ACE 인도시장대표BIG5그룹액티브,9550,5,-60,-0.62,9563.0,-6.0607,7977,76,248
471460,6,히어로즈 국고채30년액티브,64820,5,-170,-0.26,64656.0,4.1456,10045,650,246
419430,4,KODEX 차이나2차전지MSCI(합성),6455,5,-5,-0.08,6613.0,31.3008,2453,15,245
101280,4,KODEX 일본TOPIX100,21770,5,-225,-1.02,21922.0,7.7974,5623,121,244
218420,4,KODEX 미국S&P500에너지(합성),14090,5,-350,-2.42,14150.0,10.3132,7494,105,243
495940,4,RISE 미국AI테크액티브,10755,5,-435,-3.89,10725.0,,150893,1625,242
289480,3,TIGER 200커버드콜,8015,5,-105,-1.29,8017.0,-0.3437,15681,125,240
453950,4,TIGER TSMC파운드리밸류체인,15405,5,-255,-1.63,15549.0,8.3362,18446,282,239
496020,6,WON 전단채플러스액티브,50305,2,25,0.05,50295.0,,242,12,237
453640,4,KODEX 미국S&P500헬스케어,12090,5,-100,-0.82,12100.0,-3.7885,26693,322,236
252420,3,RISE 200선물인버스2X,2550,2,125,5.15,2552.0,7.5388,140443,357,235
237370,7,KODEX 배당성장채권혼합,13025,5,-45,-0.34,13023.0,0.1148,5681,73,234
440910,4,WON 미국우주항공방산,16135,5,-505,-3.03,16112.0,19.9711,19808,319,234
461340,4,HANARO 글로벌생성형AI액티브,20315,5,-755,-3.58,20213.0,44.8607,32813,667,234
138520,2,TIGER 삼성그룹펀더멘털,10590,5,-155,-1.44,10597.0,-11.301,3688,39,233
474590,2,WON 반도체밸류체인액티브,8000,5,-200,-2.44,7993.0,-6.924,177,1,232
277540,4,ACE 아시아TOP50S&P,16525,5,-200,-1.2,16574.0,16.2265,3843,63,231
261120,7,TIGER 미국달러선물인버스2X,5255,5,-100,-1.87,5252.0,-14.7972,73216,383,231
295020,6,RISE 국채선물10년인버스,53940,2,335,0.62,53956.0,0.4309,938,50,231
451600,6,PLUS 국고채30년액티브,115430,5,-1630,-1.39,115386.0,4.5785,311,35,225
140700,2,KODEX 보험,9660,3,0,0.0,9661.0,-5.0148,16787,160,222
363510,6,SOL KIS단기통안채,109105,2,30,0.03,109104.0,0.7807,213,23,220
238720,4,ACE 일본Nikkei225(H),27490,5,-285,-1.03,27535.0,8.6233,1231,33,220
457690,6,KODEX 33-06 국고채액티브,10955,5,-65,-0.59,10958.0,1.52,36069,395,216
276990,4,KODEX 글로벌로봇(합성),18935,5,-110,-0.58,19020.0,15.5643,3512,66,215
261070,2,TIGER 코스닥150바이오테크,12185,5,-395,-3.14,12223.0,-0.7887,17107,208,214
483240,4,TIGER 미국나스닥100ETF선물,10710,5,-325,-2.95,10677.0,,4078,43,214
450910,1,SOL 코스닥150,11050,5,-285,-2.51,11074.0,-5.384,1198,13,212
433970,7,KODEX TDF2030액티브,12840,5,-190,-1.46,12844.0,6.8733,15900,204,212
433980,7,KODEX TDF2040액티브,13625,5,-220,-1.59,13616.0,8.8614,33086,450,211
396520,4,TIGER 차이나반도체FACTSET,7100,2,155,2.23,7138.0,55.7174,11400,79,210
375770,2,KODEX 탄소효율그린뉴딜,8070,5,-150,-1.82,8075.0,-4.1959,13955,111,210
496090,1,KOSEF 코리아밸류업,9425,5,-185,-1.93,9408.0,,57668,542,207
463680,4,KODEX 미국S&P500테크놀로지,14795,5,-345,-2.28,14753.0,18.5498,12460,184,207
196030,4,ACE 일본TOPIX레버리지(H),41205,5,-100,-0.24,41135.0,14.0077,572,23,206
250730,4,RISE 차이나HSCEI(H),8550,5,-45,-0.52,8542.0,18.6335,6980,59,205
488080,3,TIGER 반도체TOP10레버리지,4410,5,-340,-7.16,4448.0,-13.9493,986845,4359,205
210780,2,TIGER 코스피고배당,15135,5,-105,-0.69,15127.0,1.7288,9353,141,204
213610,2,KODEX 삼성그룹밸류,7790,5,-155,-1.95,7806.0,-9.8696,4103,32,203
139220,2,TIGER 200 건설,2605,5,-35,-1.33,2606.0,-16.3233,105135,273,201
411050,4,ACE 글로벌메타버스테크액티브,14135,5,-520,-3.55,14183.0,25.1494,1712,24,198
395150,2,KODEX 웹툰&드라마,3295,5,-70,-2.08,3300.0,19.3262,43228,142,198
463250,2,TIGER 우주방산,10875,2,50,0.46,10885.0,0.7445,68155,732,196
485690,4,RISE 미국AI밸류체인TOP3Plus,11810,5,-320,-2.64,11822.0,26.2883,17051,200,195
300950,2,KODEX 게임산업,6935,5,-175,-2.46,6952.0,0.7795,84280,586,194
437350,6,RISE 미국단기투자등급회사채액티브,12120,2,75,0.62,12124.0,7.7852,10788,130,194
354500,1,ACE 코스닥150,11360,5,-320,-2.74,11365.0,-4.9634,25024,284,193
225800,7,KOSEF 미국달러선물레버리지,15760,2,290,1.87,15788.0,17.8666,234,3,192
457700,6,KODEX 53-09 국고채액티브,12185,5,-70,-0.57,12189.0,4.2091,14120,171,191
418670,4,TIGER 글로벌사이버보안INDXX,14370,5,-520,-3.49,14323.0,23.9284,13716,196,190
352540,7,KODEX 일본부동산리츠(H),10450,5,-65,-0.62,10451.0,-6.5749,28396,296,188
243880,2,TIGER 200IT레버리지,24170,5,-1500,-5.84,24138.0,-21.2577,5792,139,187
409810,4,KODEX 미국나스닥100선물인버스(H),7620,2,275,3.74,7613.0,-10.9158,334000,2537,187
114460,6,ACE 국고채3년,103280,5,-110,-0.11,103374.0,1.1159,102,10,186
459560,4,KODEX 테슬라밸류체인FactSet,16135,5,-470,-2.83,16239.0,35.9394,31929,516,186
117460,2,KODEX 에너지화학,9815,5,-170,-1.7,9842.0,-14.1445,49542,486,186
130680,5,TIGER 원유선물Enhanced(H),4215,5,-15,-0.35,4228.0,4.059,40884,172,185
396510,4,TIGER 차이나클린에너지SOLACTIVE,6425,2,100,1.58,6486.0,21.6346,5083,32,185
442260,1,마이티 다이나믹퀀트액티브,11480,5,-235,-2.01,11451.0,-3.5803,81,0,184
491830,4,TIGER 미국AI반도체팹리스,11305,5,-355,-3.04,11324.0,,28203,319,181
341850,7,TIGER 리츠부동산인프라채권TR KIS,4505,5,-15,-0.33,4505.0,-8.1115,1890,8,180
266370,2,KODEX IT,14945,5,-450,-2.92,14951.0,-9.9445,2214,33,179
354240,7,RISE 미국고정배당우선증권 TR,11925,2,25,0.21,11929.0,4.7535,14035,166,179
364990,2,TIGER 게임TOP10,5445,5,-160,-2.85,5454.0,1.3562,656269,3589,177
385590,2,ACE ESG액티브,7365,5,-120,-1.6,7368.0,-2.5391,506,3,177
494410,4,PLUS 미국S&P500성장주,10970,5,-280,-2.49,10957.0,,147590,1621,176
483420,4,ACE 애플밸류체인액티브,10845,5,-290,-2.6,10900.0,16.2317,23432,254,174
377990,2,TIGER Fn신재생에너지,7700,5,-170,-2.16,7718.0,-4.0244,10965,84,173
417630,2,TIGER KEDI혁신기업ESG30,9330,5,-170,-1.79,9343.0,-2.7138,2644,24,173
442570,7,RISE TDF2050액티브,13225,5,-135,-1.01,13206.0,10.1401,15794,208,172
185680,4,KODEX 미국S&P바이오(합성),28170,5,-1175,-4.0,28199.0,2.9829,11800,331,171
387280,2,TIGER 퓨처모빌리티액티브,7150,5,-100,-1.38,7151.0,-7.4665,8843,63,170
486240,2,DAISHIN343 AI반도체&인프라액티브,7545,5,-170,-2.2,7553.0,1.5131,71,0,166
494330,2,ACE 라이프자산주주가치액티브,10060,5,-60,-0.59,10055.0,,8464,85,166
114470,6,KOSEF 국고채3년,110340,5,-140,-0.13,110378.0,1.2695,58,6,166
487950,4,KODEX 대만테크고배당다우존스,9415,3,0,0.0,9457.0,3.4615,6902,64,165
495550,1,SOL 코리아밸류업TR,9395,5,-190,-1.98,9420.0,,26358,247,164
463640,4,KODEX 미국S&P500유틸리티,12615,5,-180,-1.41,12671.0,7.0532,12480,157,164
481340,6,RISE 미국30년국채액티브,10185,5,-145,-1.4,10216.0,-4.9504,36307,370,163
415340,4,KODEX 차이나과창판STAR50(합성),8100,2,150,1.89,8294.0,58.0516,26110,209,163
