Symbol,Category,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap
491230,6,PLUS 국공채머니마켓액티브,50555,2,15,0.03,50555.0,0.8983,110,5,850
449770,4,KOSEF 미국S&P500,17260,2,215,1.26,17218.0,12.4562,764,13,846
491220,1,PLUS 200TR,37065,2,205,0.56,37131.0,-7.3637,6,0,834
139230,2,TIGER 200 중공업,5555,2,140,2.59,5577.0,6.5944,181065,1004,833
284430,6,KODEX 200미국채혼합,12705,2,60,0.47,12684.0,-1.0564,12533,159,823
144600,5,KODEX 은선물(H),5370,2,130,2.48,5369.0,-7.3387,87007,466,816
476070,4,KODEX 글로벌비만치료제TOP2 Plus,10400,5,-335,-3.12,10390.0,-14.4895,20687,214,801
452250,6,ACE 미국30년국채선물레버리지(합성 H),5735,2,5,0.09,5735.0,-22.1468,89094,511,797
475280,6,ACE 8월만기자동연장회사채AA-이상액티브,10355,3,0,0.0,10358.0,0.8276,2,0,790
252710,3,TIGER 200선물인버스2X,2735,5,-30,-1.08,2734.0,15.6903,952868,2593,788
325010,2,KODEX 성장주,13030,3,0,0.0,13172.0,-6.4945,0,0,782
478150,4,TIMEFOLIO 글로벌우주테크&방산액티브,13470,2,215,1.62,13459.0,19.8462,10696,144,775
150460,2,TIGER 중국소비테마,5755,2,65,1.14,5819.0,-10.0396,1752,10,767
136340,6,RISE 중기우량회사채,106560,2,75,0.07,106550.0,0.9738,29,3,758
476760,6,ACE 미국30년국채액티브,10140,2,25,0.25,10140.0,-3.2798,15767,159,740
266420,2,KODEX 헬스케어,16025,2,145,0.91,16059.0,-12.0953,6913,111,737
267770,3,TIGER 200선물레버리지,10645,2,145,1.38,10646.0,-16.5674,38111,407,724
174360,4,RISE 중국본토대형주CSI100,18875,2,175,0.94,18661.0,26.8226,105,1,717
489030,2,PLUS 고배당주위클리커버드콜,9845,2,55,0.56,9843.0,-3.3469,33796,332,714
464240,6,히어로즈 26-09 회사채(AA-이상)액티브,52465,3,0,0.0,52462.0,1.1939,0,0,714
458750,4,TIGER 미국배당다우존스타겟커버드콜1호,11795,2,140,1.2,11763.0,6.1185,8708,102,708
448330,1,KODEX 삼성전자채권혼합,10380,2,50,0.48,10395.0,-4.4669,10003,103,706
463300,4,RISE 중국본토CSI300,10920,2,150,1.39,10935.0,28.2906,74,0,699
225040,4,TIGER 미국S&P500레버리지(합성 H),46570,2,1215,2.68,46337.0,3.8703,5556,259,680
414270,4,ACE 글로벌자율주행액티브,11805,2,25,0.21,11762.0,38.4253,38910,460,679
412570,2,TIGER 2차전지TOP10레버리지,1365,5,-75,-5.21,1376.0,-44.4016,1321503,1842,661
139280,2,TIGER 경기방어,9830,2,90,0.92,9850.0,-6.03,25,0,661
236350,4,TIGER 인도니프티50레버리지(합성),44030,5,-585,-1.31,43579.0,-1.8804,586,25,652
195980,4,PLUS 신흥국MSCI(합성 H),9610,5,-25,-0.26,9697.0,-3.457,4699,45,652
497880,6,SOL CD금리&머니마켓액티브,50170,2,10,0.02,50165.0,,26740,1341,644
261220,5,KODEX WTI원유선물(H),14500,2,105,0.73,14496.0,-0.6899,8491,123,642
399110,4,SOL 미국S&P500ESG,16880,2,205,1.23,16844.0,11.449,2535,42,641
310960,1,TIGER 200TR,18285,2,110,0.61,18311.0,-7.365,1297,23,640
278240,3,RISE 코스닥150선물레버리지,7210,2,80,1.12,7174.0,-26.6461,7187,52,631
269540,4,PLUS 미국S&P500(H),24145,2,365,1.53,24094.0,2.6548,799,19,628
437070,6,KODEX 아시아달러채권ESG플러스액티브,60690,3,0,0.0,60565.0,6.7546,0,0,626
308620,6,KODEX 미국10년국채선물,11860,3,0,0.0,11845.0,3.0856,12595,149,617
395290,2,HANARO Fn K-POP&미디어,7000,2,50,0.72,7000.0,27.1729,13627,95,613
464310,4,TIGER 글로벌AI&로보틱스 INDXX,13295,2,300,2.31,13296.0,9.9407,5804,76,612
489570,6,HANARO 25-12 은행채(AA+이상)액티브,10080,3,0,0.0,10076.0,,20,0,610
138540,2,TIGER 현대차그룹+펀더멘털,26500,2,55,0.21,26518.0,-4.2993,1795,47,610
411420,4,KODEX 미국메타버스나스닥액티브,15620,2,365,2.39,15475.0,30.6078,4654,72,609
261240,7,KODEX 미국달러선물,14195,5,-50,-0.35,14211.0,10.4691,8934,126,599
483330,4,ACE 마이크로소프트밸류체인액티브,12400,2,220,1.81,12405.0,20.5343,4572,56,583
266160,2,RISE 고배당,13040,2,115,0.89,13041.0,-5.8288,1688,22,580
315960,2,RISE 대형고배당10TR,17660,2,130,0.74,17696.0,-6.5815,2573,45,574
483340,4,ACE 구글밸류체인액티브,11130,2,145,1.32,11128.0,19.014,8860,98,568
204450,4,KODEX 차이나H레버리지(H),2005,2,12,0.6,1992.0,19.6996,8718,17,563
494310,2,KODEX 반도체레버리지,7330,2,175,2.45,7383.0,,25452,186,561
329660,7,KODEX TRF5050,16015,2,75,0.47,15979.0,5.0065,3026,48,561
203780,4,TIGER 미국나스닥바이오,23090,2,325,1.43,23039.0,-5.696,3347,77,554
453330,4,RISE 미국S&P500(H),14560,2,230,1.61,14518.0,2.3498,7015,102,553
319640,4,TIGER 골드선물(H),17005,2,175,1.04,17004.0,-0.9126,3224,54,553
455960,6,RISE 미국달러SOFR금리액티브(합성),11850,5,-40,-0.34,11862.0,10.348,206,2,551
487910,4,ACE 인도컨슈머파워액티브,10595,5,-145,-1.35,10587.0,2.5298,3508,37,546
423170,4,SOL 한국형글로벌반도체액티브,18265,2,305,1.7,18232.0,4.1461,1358,24,544
440640,6,ACE 단기채권알파액티브,108865,2,25,0.02,108861.0,0.8431,569,61,540
278620,6,PLUS 단기채권액티브,115510,2,5,0.0,115514.0,0.9482,19,2,537
454320,2,HANARO CAPEX설비투자iSelect,13910,2,285,2.09,13934.0,-2.8175,1859,25,529
494670,2,TIGER 조선TOP10,12260,2,490,4.16,12274.0,,231763,2835,515
456680,4,TIGER 차이나전기차레버리지(합성),6095,2,10,0.16,6171.0,77.9239,458,2,512
233160,3,TIGER 코스닥150 레버리지,7145,2,25,0.35,7119.0,-25.8334,121463,878,511
461600,6,SOL 미국30년국채액티브(H),8930,2,45,0.51,8916.0,-11.3274,23721,211,505
447620,7,SOL 미국TOP5채권혼합40 Solactive,13595,2,50,0.37,13636.0,7.9713,7051,96,503
272910,6,ACE 중장기국공채액티브,106440,5,-20,-0.02,106402.0,1.1112,1,0,499
442320,4,RISE 글로벌원자력,19235,2,75,0.39,19432.0,20.4274,8260,158,490
407830,4,에셋플러스 글로벌플랫폼액티브,13605,2,100,0.74,13586.0,42.2327,1723,23,490
395170,2,KODEX Top10동일가중,7165,2,25,0.35,7163.0,-9.1025,6,0,487
469150,2,ACE AI반도체포커스,12025,2,205,1.73,12051.0,-9.46,11839,141,487
484890,6,SOL 머니마켓액티브,50910,2,5,0.01,50911.0,0.8618,30,1,487
261270,7,KODEX 미국달러선물인버스,7830,2,25,0.32,7831.0,-8.3921,10261,80,486
329670,7,KODEX TRF7030,18590,2,125,0.68,18556.0,6.5493,1832,33,483
152380,6,KODEX 국채선물10년,69375,2,145,0.21,69379.0,0.4425,538,37,479
245360,4,TIGER 차이나HSCEI,11465,2,35,0.31,11345.0,23.0355,476,5,476
251600,7,PLUS 고배당주채권혼합,12400,2,35,0.28,12393.0,-0.6908,4627,57,471
464920,4,PLUS 일본반도체소부장,12545,2,105,0.84,12520.0,-2.6985,83,1,464
403790,1,마이다스 코스피액티브,19295,2,215,1.13,19225.0,-5.9867,11,0,463
280930,4,KODEX 미국러셀2000(H),13540,2,255,1.92,13491.0,-2.7097,13132,178,460
114100,6,RISE 국고채3년,109610,2,60,0.05,109601.0,0.8905,2,0,458
475270,6,ACE 5월만기자동연장회사채AA-이상액티브,10360,3,0,0.0,10364.0,0.7292,0,0,453
477730,4,KODEX 인도타타그룹,10385,5,-195,-1.84,10400.0,-2.2182,3312,34,452
484880,2,SOL 금융지주플러스고배당,10850,2,65,0.6,10849.0,-2.2833,31301,342,450
322400,2,HANARO e커머스,9550,5,-165,-1.7,9533.0,6.001,388,3,449
441540,2,HANARO Fn조선해운,15460,2,410,2.72,15525.0,12.5654,35162,543,448
490600,4,RISE 미국배당100데일리고정커버드콜,10145,2,75,0.74,10102.0,,23242,236,446
465660,4,TIGER 일본반도체FACTSET,11200,3,0,0.0,11325.0,-4.8024,449,5,442
434730,2,HANARO 원자력iSelect,17435,2,375,2.2,17508.0,-1.7847,25050,434,436
453080,4,KOSEF 미국나스닥100(H),17390,2,270,1.58,17364.0,5.5812,10408,181,435
475350,4,RISE 버크셔포트폴리오TOP10,12890,2,150,1.18,12867.0,10.8307,2450,31,432
099140,4,KODEX 차이나H,19660,2,105,0.54,19442.0,22.6787,21,0,423
426150,6,WON 대한민국국고채액티브,57555,2,5,0.01,57526.0,1.9937,328,18,421
448490,6,HANARO 32-10 국고채액티브,57395,2,180,0.31,57313.0,0.9171,1073,61,416
122260,6,KOSEF 통안채1년,106295,3,0,0.0,106317.0,0.8922,0,0,415
123320,3,TIGER 레버리지,13740,2,135,0.99,13757.0,-15.9926,22254,306,412
469070,2,RISE AI&로봇,7665,2,85,1.12,7667.0,-0.3288,11171,85,410
385720,1,TIMEFOLIO 코스피액티브,8785,2,85,0.98,8797.0,-7.3483,490,4,404
336160,6,RISE 금융채액티브,103000,2,80,0.08,102978.0,1.117,2,0,404
460960,7,ACE 글로벌인컴TOP10 SOLACTIVE,11485,2,55,0.48,11475.0,7.8708,3050,35,402
400570,4,KODEX 유럽탄소배출권선물ICE(H),9720,2,10,0.1,9798.0,1.3569,1864,18,399
261250,7,KODEX 미국달러선물레버리지,16565,5,-80,-0.48,16574.0,20.7034,10761,178,399
0000D0,7,TIGER 엔비디아미국채커버드콜밸런스(합성),9975,2,100,1.01,9992.0,,81261,810,399
464470,6,PLUS 미국채30년액티브,52775,5,-45,-0.09,52886.0,-2.3028,1389,73,398
276970,4,KODEX 미국S&P500배당귀족커버드콜(합성 H),8430,2,55,0.66,8249.0,-4.1214,3351,28,396
266360,2,KODEX 미디어&엔터테인먼트,11270,5,-125,-1.1,11270.0,10.0434,2959,33,394
473490,4,KOSEF 글로벌AI반도체,15745,2,305,1.98,15717.0,6.8955,4565,71,394
491010,4,TIGER 글로벌AI인프라액티브,13470,2,245,1.85,13382.0,19.8459,4997,67,393
475380,7,RISE 글로벌리얼티인컴,10280,2,105,1.03,10246.0,-3.8825,10142,103,391
385510,2,KODEX K-신재생에너지액티브,15895,2,155,0.98,15874.0,-11.7219,3939,62,389
152870,1,파워 200,32400,2,265,0.82,32433.0,-7.3172,4,0,389
123310,3,TIGER 인버스,5355,5,-40,-0.74,5354.0,8.6606,33238,177,386
498270,4,KOSEF 미국양자컴퓨팅,10030,2,645,6.87,9866.0,,303102,3026,381
371450,4,TIGER 글로벌클라우드컴퓨팅INDXX,12915,2,230,1.81,12889.0,31.1789,2031,26,377
227540,2,TIGER 200 헬스케어,19235,2,200,1.05,19234.0,-13.2209,672,12,377
453820,4,KODEX 인도Nifty50레버리지(합성),17495,5,-320,-1.8,17396.0,-2.9156,1303,22,376
117700,2,KODEX 건설,2805,2,20,0.72,2808.0,-12.9688,511,1,376
498400,2,KODEX 200타겟위클리커버드콜,9620,2,45,0.47,9643.0,,31130,300,375
458030,6,WON 단기국공채액티브,53035,2,5,0.01,53049.0,0.8942,307,16,374
108450,2,ACE 삼성그룹섹터가중,13345,2,65,0.49,13375.0,-13.2594,51,0,374
248270,4,TIGER S&P글로벌헬스케어(합성),22780,2,355,1.58,22675.0,-7.5258,1078,24,374
138230,7,KOSEF 미국달러선물,16155,5,-40,-0.25,16158.0,10.2826,1111,17,373
466930,2,SOL 자동차TOP3플러스,10505,2,25,0.24,10514.0,-5.5005,21021,221,373
363580,2,KODEX 200IT TR,10215,2,110,1.09,10226.0,-14.6177,667,6,368
473590,4,ACE 미국주식베스트셀러,18280,5,-10,-0.05,18206.0,36.3907,53790,983,366
352560,7,KODEX 미국부동산리츠(H),11770,2,215,1.86,11772.0,-10.7723,11990,141,359
468380,6,KODEX iShares미국하이일드액티브,11580,2,20,0.17,11582.0,8.1384,7260,83,352
279530,2,KODEX 고배당,10295,2,35,0.34,10291.0,0.2834,3414,35,350
337160,2,KODEX 200ESG,12895,3,0,0.0,12957.0,-5.4273,12,0,348
426020,4,TIMEFOLIO 미국S&P500액티브,22190,2,435,2.0,22152.0,20.5263,7704,171,346
465330,2,RISE 2차전지TOP10,8535,5,-205,-2.35,8556.0,-23.768,24490,211,344
365000,2,TIGER 인터넷TOP10,3730,5,-70,-1.84,3744.0,15.3262,52210,196,343
332620,6,PLUS 미국장기우량회사채,95940,5,-205,-0.21,96092.0,0.6174,305,29,343
476030,4,SOL 미국나스닥100,13020,2,165,1.28,12992.0,15.7899,10860,141,339
237350,1,KODEX 코스피100,24990,2,170,0.68,25001.0,-7.3362,1714,42,337
332500,1,ACE 200TR,20990,2,250,1.21,21011.0,-7.8632,135,2,336
429760,4,PLUS 미국S&P500,15940,2,215,1.37,15890.0,11.501,428,6,335
195930,4,TIGER 유로스탁스50(합성 H),17395,2,160,0.93,17476.0,-1.9067,1932,33,331
371470,4,TIGER 차이나바이오테크SOLACTIVE,5815,2,80,1.39,5791.0,18.9834,582,3,330
491090,4,KODEX 미국테크1조달러기업포커스,12910,2,210,1.65,12935.0,17.647,1902,24,329
368190,2,HANARO Fn K-뉴딜디지털플러스,7115,3,0,0.0,7036.0,-10.5594,10,0,327
388280,2,RISE 컨택트대표,5950,2,25,0.42,5954.0,3.6745,16388,98,326
298770,4,KODEX 한국대만IT프리미어,25055,2,545,2.22,24460.0,6.2879,76,1,326
476850,1,KoAct 배당성장액티브,9225,2,50,0.54,9263.0,-6.5112,128,1,323
434960,1,DAISHIN343 K200,32210,3,0,0.0,32442.0,-7.125,0,0,322
471040,4,KoAct 글로벌AI&로봇액티브,15460,2,330,2.18,15438.0,16.5639,6453,99,317
469170,2,ACE 포스코그룹포커스,4250,5,-40,-0.93,4254.0,-31.36,35481,151,317
102970,2,KODEX 증권,7560,2,65,0.87,7557.0,-4.0333,7924,59,314
167860,6,KOSEF 국고채10년레버리지,115410,2,950,0.83,115194.0,-0.0175,119,13,312
421320,2,PLUS 우주항공&UAM,12900,2,360,2.87,12924.0,-4.3843,2808,36,310
332940,1,HANARO MSCI Korea TR,13390,2,60,0.45,13401.0,-9.2889,397,5,308
444490,4,WON 미국S&P500,16185,2,200,1.25,16141.0,12.2148,11533,186,308
287180,4,PLUS 미국나스닥테크,35750,2,560,1.59,35655.0,8.7453,612,21,304
479620,4,SOL 미국AI반도체칩메이커,10800,2,235,2.22,10804.0,6.1275,6883,74,302
440340,7,TIGER 글로벌멀티에셋TIF액티브,11565,2,100,0.87,11525.0,7.2196,1737,20,301
272570,6,RISE 중장기국공채액티브,109105,3,0,0.0,109157.0,0.9437,0,0,297
300640,2,RISE 게임테마,8355,2,10,0.12,8369.0,-1.2427,863,7,297
498410,2,KODEX 금융고배당TOP10타겟위클리커버드콜,9880,2,70,0.71,9887.0,,25024,247,296
304780,3,HANARO 200선물레버리지,15440,2,195,1.28,15474.0,-16.4658,143,2,293
472830,6,RISE 미국30년국채커버드콜(합성),9605,5,-25,-0.26,9611.0,-0.3622,3193,30,293
495230,1,KoAct 코리아밸류업액티브,9605,2,55,0.58,9617.0,,274,2,293
332610,6,PLUS 미국단기회사채(AAA~A),129550,5,-330,-0.25,129542.0,8.8866,160,20,293
475050,2,ACE KPOP포커스,8180,5,-25,-0.3,8188.0,37.4371,32158,262,290
495050,1,RISE 코리아밸류업,9320,2,85,0.92,9337.0,,65,0,289
394350,4,KOSEF 글로벌퓨처모빌리티,12020,5,-225,-1.84,12059.0,15.9564,263,3,288
160580,5,TIGER 구리실물,11415,2,110,0.97,11379.0,0.3105,1036,11,288
256750,4,KODEX 차이나심천ChiNext(합성),9990,2,50,0.5,9996.0,49.4736,221,2,286
438320,4,TIGER 차이나항셍테크레버리지(합성 H),6725,2,45,0.67,6671.0,33.2003,2541,17,282
445150,2,KODEX K-친환경조선해운액티브,14745,2,420,2.93,14761.0,12.2209,19149,282,280
453650,4,KODEX 미국S&P500금융,17450,2,340,1.99,17321.0,13.8162,2635,45,279
271060,5,KODEX 3대농산물선물(H),8295,2,5,0.06,8350.0,-2.5852,1427,11,279
359210,1,KODEX 코스피TR,12065,2,105,0.88,12069.0,-7.1429,3748,45,277
395160,2,KODEX 시스템반도체,7730,2,90,1.18,7755.0,-11.9309,3366,26,271
271050,5,KODEX WTI원유선물인버스(H),4290,5,-15,-0.35,4290.0,-1.9363,10771,46,266
493420,4,SOL 미국배당다우존스TR,10610,2,140,1.34,10562.0,,115583,1227,265
469160,4,ACE 일본반도체,10950,2,80,0.74,10912.0,-3.6348,13,0,263
360140,2,KODEX 200롱코스닥150숏선물,9375,2,40,0.43,9387.0,4.4183,1032,9,263
211560,2,TIGER 배당성장,19020,2,165,0.88,19028.0,-5.4888,167,3,262
367760,2,RISE 5G테크,9520,2,45,0.47,9536.0,-7.741,258,2,262
387270,4,TIGER 글로벌이노베이션액티브,17200,2,365,2.17,17134.0,13.4433,244,4,258
471460,6,히어로즈 국고채30년액티브,64310,5,-20,-0.03,64283.0,3.7078,2389,153,257
169950,4,KODEX 차이나A50,21435,5,-55,-0.26,21581.0,23.5767,379,8,257
276650,4,RISE 글로벌테크놀로지(합성 H),31920,2,405,1.29,31817.0,4.6314,31,0,255
494840,4,TIGER 미국방산TOP10,9590,2,110,1.16,9656.0,,3156,30,254
469050,4,RISE 미국반도체NYSE(H),13670,2,260,1.94,13649.0,-6.8168,591,8,253
495940,4,RISE 미국AI테크액티브,10985,2,240,2.23,10965.0,,7693,84,253
256440,4,ACE 인도네시아MSCI(합성),9670,2,95,0.99,9478.0,-12.9546,345,3,251
438560,6,SOL 국고채3년,106870,2,235,0.22,106803.0,0.7701,96,10,251
200030,4,KODEX 미국S&P500산업재(합성),33505,2,655,1.99,33513.0,6.3278,7717,258,251
448570,1,FOCUS AI코리아액티브,11365,3,0,0.0,11422.0,-8.9708,0,0,250
419430,4,KODEX 차이나2차전지MSCI(합성),6555,2,80,1.24,6563.0,30.676,152,0,249
469060,4,RISE 미국반도체NYSE,15080,2,290,1.96,15031.0,1.6285,1863,28,249
326230,2,RISE 내수주플러스,8215,2,55,0.67,8238.0,-6.153,7,0,246
218420,4,KODEX 미국S&P500에너지(합성),14185,2,185,1.32,14128.0,2.227,693,9,245
487920,4,ACE 인도시장대표BIG5그룹액티브,9350,5,-150,-1.58,9266.0,-7.5876,688,6,243
101280,4,KODEX 일본TOPIX100,21605,2,70,0.33,21677.0,2.9939,686,14,242
461340,4,HANARO 글로벌생성형AI액티브,20800,2,440,2.16,20643.0,35.6429,7623,157,239
289480,3,TIGER 200커버드콜,7965,2,35,0.44,7971.0,-3.4223,3903,31,239
440910,4,WON 미국우주항공방산,16470,2,295,1.82,16454.0,16.1997,12534,205,239
252420,3,RISE 200선물인버스2X,2590,5,-30,-1.15,2591.0,15.6732,268319,691,238
496020,6,WON 전단채플러스액티브,50315,2,5,0.01,50310.0,,5993,301,237
453640,4,KODEX 미국S&P500헬스케어,12175,2,230,1.93,12131.0,-5.7594,4441,54,237
453950,4,TIGER TSMC파운드리밸류체인,15295,2,265,1.76,15205.0,0.2,441,6,237
237370,7,KODEX 배당성장채권혼합,12995,2,20,0.15,13002.0,-0.992,855,11,234
295020,6,RISE 국채선물10년인버스,54390,3,0,0.0,54183.0,1.3509,0,0,233
138520,2,TIGER 삼성그룹펀더멘털,10560,2,95,0.91,10592.0,-14.1792,446,4,232
261120,7,TIGER 미국달러선물인버스2X,5260,2,30,0.57,5263.0,-16.7198,540,2,231
277540,4,ACE 아시아TOP50S&P,16455,5,-35,-0.21,16430.0,11.1935,94,1,230
474590,2,WON 반도체밸류체인액티브,7875,2,105,1.35,7888.0,-9.7561,38,0,228
451600,6,PLUS 국고채30년액티브,115240,2,60,0.05,115158.0,3.4117,8,0,225
238720,4,ACE 일본Nikkei225(H),27595,2,115,0.42,27611.0,4.0711,208,5,221
363510,6,SOL KIS단기통안채,109130,2,15,0.01,109129.0,0.7618,1,0,220
140700,2,KODEX 보험,9540,2,145,1.54,9557.0,-8.3415,6105,57,219
433980,7,KODEX TDF2040액티브,13685,2,60,0.44,13671.0,5.8088,893,12,219
496120,1,ACE 코리아밸류업,9520,2,95,1.01,9538.0,,405,3,219
433970,7,KODEX TDF2030액티브,12875,2,40,0.31,12862.0,4.5962,3913,50,219
396520,4,TIGER 차이나반도체FACTSET,7345,2,75,1.03,7330.0,64.2937,3457,25,217
483240,4,TIGER 미국나스닥100ETF선물,10775,2,120,1.13,10760.0,,1199,12,216
457690,6,KODEX 33-06 국고채액티브,10930,2,30,0.28,10924.0,0.6928,555,6,215
354350,4,HANARO 글로벌럭셔리S&P(합성),20010,2,210,1.06,20040.0,12.917,485,9,214
276990,4,KODEX 글로벌로봇(합성),18755,2,175,0.94,18834.0,9.1977,1078,20,213
463680,4,KODEX 미국S&P500테크놀로지,14995,2,270,1.83,14951.0,13.2605,3301,49,210
450910,1,SOL 코스닥150,10860,2,115,1.07,10809.0,-13.0664,2,0,209
261070,2,TIGER 코스닥150바이오테크,12120,2,180,1.51,12152.0,-11.882,4375,53,208
375770,2,KODEX 탄소효율그린뉴딜,7990,2,90,1.14,8009.0,-8.6177,22,0,208
496090,1,KOSEF 코리아밸류업,9325,2,55,0.59,9342.0,,11353,105,205
250730,4,RISE 차이나HSCEI(H),8525,3,0,0.0,8551.0,12.3188,2,0,205
196030,4,ACE 일본TOPIX레버리지(H),40770,5,-65,-0.16,41215.0,6.4797,181,7,204
210780,2,TIGER 코스피고배당,15035,2,50,0.33,15031.0,-0.0734,982,14,203
213610,2,KODEX 삼성그룹밸류,7775,2,45,0.58,7786.0,-13.2436,1304,10,202
463250,2,TIGER 우주방산,11230,2,515,4.81,11236.0,-1.2443,46870,524,202
139220,2,TIGER 200 건설,2610,2,10,0.38,2610.0,-16.933,1420,3,201
354500,1,ACE 코스닥150,11110,2,25,0.23,11097.0,-12.5789,1141,12,200
485690,4,RISE 미국AI밸류체인TOP3Plus,12115,2,405,3.46,12041.0,18.7626,2640,31,200
411050,4,ACE 글로벌메타버스테크액티브,14195,2,195,1.39,14231.0,17.1548,8122,114,199
395150,2,KODEX 웹툰&드라마,3235,2,30,0.94,3223.0,12.6537,3593,11,194
437350,6,RISE 미국단기투자등급회사채액티브,12105,5,-30,-0.25,12101.0,8.4935,2871,34,194
409810,4,KODEX 미국나스닥100선물인버스(H),7575,5,-135,-1.75,7598.0,-4.6383,128627,970,193
225800,7,KOSEF 미국달러선물레버리지,15755,5,-65,-0.41,15758.0,20.3957,4,0,192
418670,4,TIGER 글로벌사이버보안INDXX,14535,2,330,2.32,14503.0,15.8173,945,13,192
457700,6,KODEX 53-09 국고채액티브,12150,2,40,0.33,12133.0,3.5485,4719,57,191
352540,7,KODEX 일본부동산리츠(H),10575,2,50,0.48,10575.0,-6.1943,2351,24,190
300950,2,KODEX 게임산업,6795,5,-5,-0.07,6799.0,-3.7509,4659,31,190
494410,4,PLUS 미국S&P500성장주,11115,2,155,1.41,11066.0,,5652,62,189
488080,3,TIGER 반도체TOP10레버리지,4285,2,115,2.76,4318.0,-22.0561,17286,73,186
114460,6,ACE 국고채3년,103370,2,75,0.07,103329.0,0.9884,4,0,186
459560,4,KODEX 테슬라밸류체인FactSet,16015,2,170,1.07,15950.0,24.7637,4974,79,184
130680,5,TIGER 원유선물Enhanced(H),4215,2,15,0.36,4232.0,-0.3559,3745,15,183
396510,4,TIGER 차이나클린에너지SOLACTIVE,6340,2,5,0.08,6446.0,22.1793,177,1,183
442260,1,마이티 다이나믹퀀트액티브,11370,2,55,0.49,11387.0,-7.0255,74,0,182
117460,2,KODEX 에너지화학,9565,5,-80,-0.83,9594.0,-16.4936,1007,9,181
243880,2,TIGER 200IT레버리지,23305,2,230,1.0,23422.0,-29.207,1273,29,181
341850,7,TIGER 리츠부동산인프라채권TR KIS,4495,2,10,0.22,4491.0,-9.0817,365,1,180
354240,7,RISE 미국고정배당우선증권 TR,11925,2,30,0.25,11890.0,2.4547,2797,33,179
377990,2,TIGER Fn신재생에너지,7690,2,105,1.38,7703.0,-11.3902,1746,13,177
491830,4,TIGER 미국AI반도체팹리스,11395,2,250,2.24,11366.0,,11338,128,177
483420,4,ACE 애플밸류체인액티브,10890,2,240,2.25,10895.0,9.0071,358,3,174
185680,4,KODEX 미국S&P바이오(합성),28635,2,665,2.38,28606.0,-5.1061,242,6,174
364990,2,TIGER 게임TOP10,5340,5,-25,-0.47,5354.0,-2.7199,7123,38,174
385590,2,ACE ESG액티브,7225,3,0,0.0,7295.0,-6.5935,0,0,173
442570,7,RISE TDF2050액티브,13255,2,200,1.53,13247.0,6.1382,1489,19,172
417630,2,TIGER KEDI혁신기업ESG30,9205,2,40,0.44,9215.0,-8.1664,167,1,170
447660,7,PLUS 애플채권혼합,13050,2,250,1.95,12851.0,6.5246,2538,32,170
494180,4,TIMEFOLIO 글로벌소비트렌드액티브,11510,2,165,1.45,11466.0,,40541,466,167
387280,2,TIGER 퓨처모빌리티액티브,6980,5,-5,-0.07,6972.0,-11.9723,153,1,166
415340,4,KODEX 차이나과창판STAR50(합성),8265,2,25,0.3,8391.0,63.6544,2005,16,166
487950,4,KODEX 대만테크고배당다우존스,9490,2,85,0.9,9438.0,3.3516,37,0,166
114470,6,KOSEF 국고채3년,110270,3,0,0.0,110315.0,0.9077,25,2,165
494330,2,ACE 라이프자산주주가치액티브,9975,2,50,0.5,9969.0,,7,0,165
495550,1,SOL 코리아밸류업TR,9320,2,85,0.92,9338.0,,109,1,163
468630,6,KODEX iShares미국투자등급회사채액티브,11505,5,-10,-0.09,11500.0,4.0104,613,7,162
481340,6,RISE 미국30년국채액티브,10115,2,5,0.05,10131.0,-5.7343,4450,45,162
486240,2,DAISHIN343 AI반도체&인프라액티브,7355,3,0,0.0,7542.0,-2.3889,0,0,162
266370,2,KODEX IT,14685,2,45,0.31,14722.0,-13.8824,466,6,162
265690,4,ACE 러시아MSCI(합성),8720,3,0,0.0,48.0,0.0,0,0,161
211900,2,KODEX 배당성장,15225,2,125,0.83,15224.0,-4.6115,56,0,160
447430,2,ACE 주주환원가치주액티브,12745,2,110,0.87,12738.0,3.1007,71,0,159
444200,2,SOL KEDI메가테크액티브,13755,2,95,0.7,13822.0,-5.4999,9,0,158
280320,4,ACE 미국IT인터넷S&P(합성 H),19760,2,240,1.23,19840.0,16.6417,1,0,158
467620,6,히어로즈 25-09 미국채권(AA-이상)액티브,56215,5,-85,-0.15,56213.0,9.1529,480,26,157
269420,4,KODEX S&P글로벌인프라(합성),17985,2,350,1.98,17991.0,5.315,1270,22,157
438900,2,HANARO Fn K-푸드,10765,5,-5,-0.05,10773.0,7.4314,6614,71,156
472350,4,1Q 차이나H(H),13000,2,15,0.12,12959.0,12.3755,5,0,156
448630,7,RISE 삼성그룹Top3채권혼합,9620,2,20,0.21,9643.0,-6.1584,650,6,154
381560,2,HANARO Fn전기&수소차,6840,5,-30,-0.44,6835.0,-14.8699,443,3,154
292190,1,KODEX KRX300,15210,2,190,1.26,15166.0,-8.1065,112,1,152
461910,4,PLUS 미국테크TOP10레버리지(합성),30360,2,620,2.08,30371.0,47.3006,1721,52,152
137610,5,TIGER 농산물선물Enhanced(H),5420,2,50,0.93,5421.0,-5.2911,337,1,152
488720,7,WON 종합채권(AA-이상)액티브,50895,3,0,0.0,50955.0,1.4248,0,0,152
459750,4,RISE 글로벌주식분산액티브,13765,2,135,0.99,13732.0,7.747,95,1,151
